gene_name	GeneOntologyIDs
NV2t012664004.1	GO:0003676
NV2t012666001.1	GO:0009062;GO:0019395;GO:0005777;GO:0000287;GO:0016832;GO:0019842;GO:0030976;GO:0043168;GO:0050997;GO:0097159;GO:1901363;GO:1901681
NV2t012668001.1	GO:0005856
NV2t012669001.1	GO:1901642;GO:0005886;GO:0005337
NV2t012669002.1	GO:1901642
NV2t012669003.1	GO:1901642
NV2t012669004.1	GO:1901642
NV2t012669005.1	GO:1901642
NV2t012669006.1	GO:1901642
NV2t012669007.1	GO:1901642
NV2t012669008.1	GO:1901642
NV2t012669009.1	GO:1901642
NV2t012670001.1	GO:0000398;GO:0046540;GO:0097525
NV2t012670002.1	GO:0046540
NV2t012672001.1	GO:0097105
NV2t012676001.1	GO:0006355;GO:0030154;GO:0005634;GO:0000981
NV2t012676002.1	GO:0030154;GO:0043565
NV2t012678001.1	GO:0030178;GO:0030514;GO:0005615;GO:0036122
NV2t012679001.1	GO:0031625
NV2t012679002.1	GO:0031625
NV2t012679003.1	GO:0000209;GO:0031146;GO:0050794;GO:0019005;GO:0110165;GO:0030674;GO:0031625
NV2t012679004.1	GO:0031625
NV2t012681001.1	GO:0005886;GO:0016020;GO:0004970;GO:0038023
NV2t012681002.1	GO:0016020;GO:0038023
NV2t012682001.1	GO:0000725
NV2t012686001.1	GO:0006382;GO:0006396;GO:0005730;GO:0005737;GO:0003725;GO:0003726;GO:0008251
NV2t012688001.1	GO:0006357
NV2t012692001.1	GO:0016020
NV2t012693001.1	GO:0034220;GO:0050877;GO:0005886;GO:0016020;GO:0043005;GO:0045202;GO:0004888;GO:0005231;GO:0005254;GO:1904315
NV2t012693002.1	GO:0034220;GO:0050877;GO:0016020
NV2t012693003.1	GO:0034220;GO:0050877;GO:0016020
NV2t012694001.1	GO:0007186;GO:0016020
NV2t012695001.1	GO:0006468;GO:0007165;GO:0046777
NV2t012695002.1	GO:0006468;GO:0007165
NV2t012695003.1	GO:0006468;GO:0007165;GO:0046777
NV2t012697001.1	GO:0005509
NV2t012697002.1	GO:0005509
NV2t012698001.1	GO:0005737;GO:0019898;GO:0005085
NV2t012699001.1	GO:0006357;GO:0048525;GO:0005634;GO:0000978;GO:0001228
NV2t012700001.1	GO:0090071
NV2t012701001.1	GO:0006457;GO:0005515
NV2t012703001.1	GO:0006412;GO:0032543;GO:0005840;GO:0003735;GO:0019843
NV2t012704001.1	GO:0008543;GO:0005576;GO:0005104;GO:0008083
NV2t012709001.1	GO:0006357;GO:0005634;GO:0000978;GO:0003700;GO:0043565
NV2t012710001.1	GO:0006605;GO:0090160;GO:0005802;GO:0030131;GO:0031410
NV2t012711001.1	GO:0005515
NV2t012712001.1	GO:0016020
NV2t012714001.1	GO:0031032
NV2t012714002.1	GO:0006468;GO:0018107;GO:0031032;GO:0005737;GO:0042641;GO:0004674;GO:0005524
NV2t012714003.1	GO:0006468;GO:0031032;GO:0005524
NV2t012714004.1	GO:0006468;GO:0031032;GO:0005524
NV2t012714005.1	GO:0006468;GO:0031032;GO:0005524
NV2t012714006.1	GO:0006468;GO:0031032;GO:0005524
NV2t012714007.1	GO:0006468;GO:0031032;GO:0005524
NV2t012714008.1	GO:0006468;GO:0031032
NV2t012714009.1	GO:0006468;GO:0031032;GO:0005524
NV2t012716001.1	GO:0007218;GO:0005886;GO:0016020;GO:0008528
NV2t012719001.1	GO:1904263;GO:0005515
NV2t012721001.1	GO:0006887;GO:0005794;GO:0055037;GO:0003924;GO:0005525
NV2t012722001.1	GO:0000122;GO:0031126;GO:0048024;GO:0120259;GO:1990904;GO:0003676;GO:0003723;GO:0017070;GO:0097322
NV2t012723001.1	GO:0006606
NV2t012726001.1	GO:0006357;GO:0003677
NV2t012727001.1	GO:0055085;GO:0140206;GO:0022857
NV2t012727002.1	GO:0035442;GO:0055085;GO:0140206;GO:0005886;GO:0022857;GO:0035673
NV2t012728002.1	GO:0006367;GO:0005669;GO:0070461;GO:0005515;GO:0016251
NV2t012730001.1	GO:0005576;GO:0005515
NV2t012731001.1	GO:0032502;GO:0060271;GO:0005929;GO:0016020;GO:0032991
NV2t012731002.1	GO:0060271
NV2t012732001.1	GO:0006364;GO:0006403;GO:0022618;GO:0042273;GO:0005634;GO:0070761;GO:1990904;GO:0005515
NV2t012733001.1	GO:0006612;GO:0030433;GO:0070972;GO:0072594;GO:0005829;GO:0016020;GO:0032991;GO:0072380;GO:0005515;GO:0060090
NV2t012734001.1	GO:0007166;GO:0007189;GO:0016020;GO:0004222;GO:0004930;GO:0005509;GO:0005515;GO:0008270
NV2t012735001.1	GO:0005813;GO:0005515
NV2t012736001.1	GO:0005829;GO:0016842;GO:0061929
NV2t012738001.1	GO:0048193
NV2t012740001.1	GO:0048193
NV2t012741001.1	GO:0005509
NV2t012743001.1	GO:0009755;GO:0016020;GO:0004930;GO:0005515
NV2t012744001.1	GO:0001659;GO:0002376;GO:0009266;GO:0030097;GO:0034614;GO:0042542;GO:0051289;GO:0051489;GO:0051592;GO:0055085;GO:0060326;GO:0071248;GO:0071415;GO:0071577;GO:0098703;GO:1902075;GO:2000249;GO:0005765;GO:0005886;GO:0030659;GO:0005509;GO:0015278;GO:0043168;GO:0047631;GO:0097159;GO:0097367;GO:0099604;GO:1901363
NV2t012744002.1	GO:0055085;GO:0099604
NV2t012745001.1	GO:0055085;GO:0086011;GO:0016020;GO:0005249
NV2t012747001.1	GO:0016020;GO:0005044
NV2t012749001.1	GO:0016020;GO:0005044;GO:0005515
NV2t012751001.1	GO:0016020;GO:0005044
NV2t012752001.1	GO:0016020
NV2t012753001.1	GO:0098609;GO:0005515
NV2t012753002.1	GO:0016020
NV2t012755001.1	GO:0098609;GO:0005515
NV2t012756001.1	GO:0016482;GO:0030301;GO:0046627;GO:0046854;GO:0061909;GO:0090219;GO:2000786;GO:0005764;GO:0005776;GO:0005829;GO:0005886;GO:0016308;GO:0016309;GO:0042803;GO:0052742
NV2t012756002.1	GO:0046854;GO:0052742
NV2t012758001.1	GO:0016757
NV2t012759001.1	GO:0018095;GO:0018200;GO:0005813;GO:0008017
NV2t012760001.1	GO:0009987;GO:0005829;GO:0009986;GO:0043229;GO:0005515;GO:0008201
NV2t012766001.1	GO:0006259;GO:0015074
NV2t012769001.1	GO:0035556;GO:0046935
NV2t012770001.1	GO:0016020
NV2t012775001.1	GO:0016575
NV2t012776001.1	GO:0003824
NV2t012778001.1	GO:0044087;GO:0051129;GO:0061077;GO:0005634;GO:0005829;GO:0044183;GO:0051082;GO:0051087
NV2t012780001.1	GO:0071277
NV2t012785001.1	GO:0055085;GO:0005737;GO:0016020;GO:0015267
NV2t012786001.1	GO:0071456;GO:0031418
NV2t012786002.1	GO:0071456;GO:0031418
NV2t012789001.1	GO:0006468;GO:0070374;GO:0004672;GO:0005524
NV2t012792001.1	GO:0071564
NV2t012792002.1	GO:0071564
NV2t012793001.1	GO:0006355;GO:0006357;GO:0005634;GO:0000978;GO:0000981;GO:0003677
NV2t012795001.1	GO:0006355;GO:0006357;GO:0003677
NV2t012799001.1	GO:0006355;GO:0006357;GO:0003677
NV2t012802002.1	GO:0043066;GO:0045597;GO:0005730;GO:0005737;GO:0003676;GO:0003714;GO:0031625
NV2t012803001.1	GO:0007155;GO:0005515;GO:0045296;GO:0140297
NV2t012806001.1	GO:0007189;GO:0016020;GO:0004930
NV2t012808001.1	GO:0006635;GO:0005777;GO:0016627;GO:0071949
NV2t012809001.1	GO:0006281;GO:0006310;GO:0051103;GO:0003677;GO:0003910;GO:0005524
NV2t012810001.1	GO:0004497;GO:0005506;GO:0016705;GO:0020037
NV2t012811001.1	GO:0007165;GO:0005886
NV2t012812001.1	GO:0046983;GO:0070888
NV2t012812002.1	GO:0046983;GO:0070888
NV2t012814001.1	GO:0006355;GO:0007548;GO:0005634;GO:0005515;GO:0043565
NV2t012814002.1	GO:0007548;GO:0005515;GO:0043565
NV2t012814003.1	GO:0007548;GO:0005515;GO:0043565
NV2t012815001.1	GO:0006468;GO:0045893;GO:0004672;GO:0005524
NV2t012816001.1	GO:0006468
NV2t012821001.1	GO:0071339
NV2t012822001.1	GO:0036211;GO:0070740
NV2t012822002.1	GO:0036211;GO:0070740
NV2t012822003.1	GO:0018200;GO:0036211;GO:0070740
NV2t012822004.1	GO:0036211;GO:0070740
NV2t012825003.1	GO:0032526;GO:0033993;GO:1901700;GO:0005634;GO:0005737;GO:0016787
NV2t012826001.1	GO:0008154;GO:0030027;GO:0098858;GO:0005515;GO:0017124;GO:0030296
NV2t012826002.1	GO:0098858;GO:0005515
NV2t012828001.1	GO:0098858
NV2t012828002.1	GO:0098858
NV2t012828003.1	GO:0098858
NV2t012828004.1	GO:0098858
NV2t012829002.1	GO:0007129;GO:0007131;GO:0033233;GO:0034502;GO:0045835;GO:0045910;GO:1903322;GO:0000775;GO:0000795;GO:0032183
NV2t012831001.1	GO:0006468;GO:1902554;GO:0005524
NV2t012831002.1	GO:0006468;GO:1902554;GO:0005524
NV2t012831003.1	GO:0006468;GO:1902554;GO:0005524
NV2t012831004.1	GO:0006468;GO:1902554;GO:0005524
NV2t012838001.1	GO:0006259;GO:0015074;GO:0003676
NV2t012841001.1	GO:0080163
NV2t012841002.1	GO:0080163
NV2t012841003.1	GO:0080163
NV2t012841004.1	GO:0080163
NV2t012841005.1	GO:0032515;GO:0080163;GO:0005829;GO:0008287;GO:0019888
NV2t012841006.1	GO:0080163
NV2t012843001.1	GO:0006535;GO:0019344
NV2t012843002.1	GO:0006535;GO:0019344
NV2t012844001.1	GO:0005634;GO:0008270
NV2t012845001.1	GO:0007186;GO:0016020
NV2t012846001.1	GO:0008543;GO:0005737;GO:0008083
NV2t012846002.1	GO:0008083
NV2t012849001.1	GO:0008270
NV2t012851001.1	GO:0006888;GO:0048280;GO:0016020
NV2t012855001.1	GO:0006468;GO:0035556;GO:0043065;GO:0005634;GO:0004674;GO:0005524
NV2t012855002.1	GO:0006468;GO:0043065;GO:0005524
NV2t012855003.1	GO:0006468;GO:0043065
NV2t012857001.1	GO:0016020;GO:0004930;GO:0042277
NV2t012858001.1	GO:0061138;GO:0005515
NV2t012859001.1	GO:0038023
NV2t012859002.1	GO:0038023
NV2t012861001.1	GO:0006364;GO:0007420;GO:0042255;GO:0042274;GO:0051094;GO:0051240;GO:2000243;GO:0005730;GO:0005737;GO:0031965;GO:0003724;GO:0005524;GO:0016887;GO:0034511
NV2t012862001.1	GO:0000398;GO:0050794;GO:0097525;GO:1902494;GO:1990904;GO:0003924;GO:0005525;GO:0017069
NV2t012862002.1	GO:1990904;GO:0005525
NV2t012862003.1	GO:1990904;GO:0005525
NV2t012863001.1	GO:0062023;GO:0005509
NV2t012863002.1	GO:0062023;GO:0005509
NV2t012864001.1	GO:0005615;GO:0009986;GO:0005509
NV2t012866001.1	GO:0006446;GO:0005852;GO:0003743;GO:0043022
NV2t012868001.1	GO:0005509
NV2t012868002.1	GO:0005509
NV2t012869001.1	GO:0006281;GO:0006284;GO:0006289;GO:0005634;GO:0003684;GO:0008534;GO:0034039;GO:0140078
NV2t012870001.1	GO:0008654;GO:0046337;GO:0046474;GO:0140042;GO:1901564;GO:0005739;GO:0005811;GO:0016831
NV2t012870002.1	GO:0008654;GO:0005739
NV2t012870003.1	GO:0008654
NV2t012871001.1	GO:0006470;GO:0016311;GO:0043409;GO:0008138;GO:0017017;GO:0033549
NV2t012871002.1	GO:0006470;GO:0016311;GO:0043409;GO:0017017
NV2t012871003.1	GO:0006470;GO:0016311;GO:0043409;GO:0017017
NV2t012871004.1	GO:0006470;GO:0016311;GO:0043409;GO:0017017
NV2t012872001.1	GO:0005515;GO:0005516
NV2t012873001.1	GO:0000122;GO:0006513;GO:0016574;GO:0035102;GO:1990841
NV2t012873002.1	GO:1990841
NV2t012873003.1	GO:1990841
NV2t012875001.1	GO:0055085;GO:0016020;GO:0005524;GO:0008559;GO:0016887;GO:0140359
NV2t012878001.1	GO:0005515
NV2t012878002.1	GO:0005515
NV2t012878003.1	GO:0005515
NV2t012878004.1	GO:0005515
NV2t012878005.1	GO:0005515
NV2t012878006.1	GO:0005515
NV2t012878007.1	GO:0005515
NV2t012878008.1	GO:0005515
NV2t012878009.1	GO:0005737
NV2t012878010.1	GO:0005515
NV2t012878011.1	GO:0005515
NV2t012878012.1	GO:0005515
NV2t012878013.1	GO:0005515
NV2t012878014.1	GO:0005515
NV2t012878015.1	GO:0005515
NV2t012878016.1	GO:0005515
NV2t012878017.1	GO:0034315;GO:0005515
NV2t012878018.1	GO:0034315;GO:0005515
NV2t012878019.1	GO:0005737
NV2t012878020.1	GO:0005515
NV2t012878021.1	GO:0005515
NV2t012878022.1	GO:0005515
NV2t012878023.1	GO:0005515
NV2t012878024.1	GO:0005515
NV2t012878025.1	GO:0005515
NV2t012878026.1	GO:0005515
NV2t012878027.1	GO:0005515
NV2t012878028.1	GO:0005515
NV2t012878029.1	GO:0005515
NV2t012878030.1	GO:0005515
NV2t012878032.1	GO:0005515
NV2t012878033.1	GO:0005515
NV2t012878034.1	GO:0005515
NV2t012878035.1	GO:0005737;GO:0005515
NV2t012878036.1	GO:0005515
NV2t012878037.1	GO:0005515
NV2t012882001.1	GO:0006259;GO:0015074;GO:0003676
NV2t012883001.1	GO:0046976
NV2t012883002.1	GO:0005515;GO:0046976
NV2t012883003.1	GO:0046976
NV2t012884001.1	GO:0019439;GO:0042167;GO:0042168;GO:0044270;GO:0046700;GO:1901361;GO:1901565;GO:0000166;GO:0008270;GO:0016627
NV2t012885001.1	GO:0006458;GO:0007140;GO:0007286;GO:0009408;GO:0009409;GO:0016192;GO:0034620;GO:0042026;GO:0044087;GO:0051129;GO:0061077;GO:0005634;GO:0005829;GO:0005891;GO:0072687;GO:0005524;GO:0016887;GO:0019899;GO:0031072;GO:0044183;GO:0051082;GO:0097718;GO:0140662
NV2t012886001.1	GO:0000122;GO:0005634;GO:0003714
NV2t012887001.1	GO:0008219;GO:0012501
NV2t012887002.1	GO:0012501
NV2t012887003.1	GO:0012501
NV2t012887004.1	GO:0012501
NV2t012888001.1	GO:0005509
NV2t012889001.1	GO:0016491
NV2t012890001.1	GO:0006357
NV2t012892001.1	GO:0046890
NV2t012894001.1	GO:0061608
NV2t012895001.1	GO:0015297
NV2t012895002.1	GO:0015297
NV2t012896001.1	GO:0001764;GO:0016020;GO:0031410
NV2t012897001.1	GO:0006355;GO:0051726
NV2t012898001.1	GO:0036211
NV2t012898002.1	GO:0036211;GO:0004719
NV2t012902001.1	GO:0031012;GO:0004867;GO:0005515
NV2t012903006.1	GO:0043484
NV2t012904001.1	GO:0043484
NV2t012905001.1	GO:0005515
NV2t012908001.1	GO:0051427
NV2t012908002.1	GO:0051427
NV2t012912001.1	GO:0003015;GO:0006085;GO:0015937;GO:0005634;GO:0005737;GO:0004632;GO:0042803
NV2t012914001.1	GO:0006281;GO:0003904;GO:0016830;GO:0140097
NV2t012914002.1	GO:0006281;GO:0003904
NV2t012920001.1	GO:0006635;GO:0005737;GO:0003995;GO:0016627;GO:0050660
NV2t012922001.1	GO:0030552
NV2t012923001.1	GO:0016020;GO:0001609;GO:0030594
NV2t012924001.1	GO:0061817;GO:0008289;GO:0035091
NV2t012924002.1	GO:0061817;GO:0008289;GO:0035091
NV2t012924003.1	GO:0061817;GO:0008289;GO:0035091
NV2t012925001.1	GO:0006457;GO:0034976;GO:0005788;GO:0009986;GO:0003756;GO:0016860;GO:0140096
NV2t012926001.1	GO:0046100
NV2t012926002.1	GO:0046100
NV2t012926003.1	GO:0046100
NV2t012926004.1	GO:0046100
NV2t012926005.1	GO:0006166;GO:0046100
NV2t012926006.1	GO:0046100
NV2t012926007.1	GO:0006166;GO:0046100
NV2t012926008.1	GO:0006166;GO:0006188;GO:0009113;GO:0044283;GO:0046098;GO:0046100;GO:0046128;GO:0005829;GO:0000287;GO:0016763
NV2t012926009.1	GO:0006166;GO:0046100
NV2t012927001.1	GO:0018120;GO:0003950;GO:0106274;GO:1990404
NV2t012930001.1	GO:0000723;GO:0006281;GO:0003678
NV2t012939001.1	GO:0006355;GO:0045944;GO:0003677
NV2t012940001.1	GO:0006355;GO:0045944;GO:0003677
NV2t012942001.1	GO:0006355;GO:0045944;GO:0000981;GO:0003677
NV2t012943001.1	GO:0006355;GO:0045944;GO:0003677
NV2t012943002.1	GO:0006355;GO:0045944;GO:0003677
NV2t012944001.1	GO:1990716;GO:0005515
NV2t012944002.1	GO:0035082;GO:0005930;GO:1990716;GO:0005515
NV2t012945001.1	GO:0030042;GO:0051014;GO:0005737;GO:0015629;GO:0003779;GO:0051015
NV2t012947001.1	GO:0016432
NV2t012947002.1	GO:0006400;GO:0005634;GO:0016432
NV2t012948001.1	GO:0045329;GO:0016491
NV2t012948003.1	GO:0045329;GO:0016491
NV2t012950001.1	GO:0008541
NV2t012955001.1	GO:0015074;GO:0003676
NV2t012959001.1	GO:0004842
NV2t012967001.1	GO:0008643;GO:0071702;GO:0005886;GO:0015293
NV2t012967002.1	GO:0071702
NV2t012969001.1	GO:0007032;GO:2000641
NV2t012970001.1	GO:0007166;GO:0016020;GO:0004930
NV2t012972001.1	GO:0006468;GO:0035025;GO:0005085
NV2t012973001.1	GO:0051015
NV2t012973002.1	GO:0051015
NV2t012973003.1	GO:0051015
NV2t012973004.1	GO:0051015
NV2t012973005.1	GO:0051015
NV2t012973006.1	GO:0051015
NV2t012973007.1	GO:0051015
NV2t012973008.1	GO:0051015
NV2t012987001.1	GO:0005813
NV2t012987002.1	GO:0005813
NV2t012988001.1	GO:0005813
NV2t012989001.1	GO:0055085;GO:1990573;GO:0016020;GO:0015377;GO:0022857
NV2t012990001.1	GO:0006468;GO:0005515;GO:0005524
NV2t012990002.1	GO:0006468;GO:0005515;GO:0005524
NV2t012990003.1	GO:0006468;GO:0005515;GO:0005524
NV2t012990004.1	GO:0006468;GO:0005515;GO:0005524
NV2t012990005.1	GO:0006468;GO:0005515;GO:0005524
NV2t012992001.1	GO:1901098;GO:0046872
NV2t012992002.1	GO:0072383;GO:1901098;GO:0046872
NV2t012993001.1	GO:0005615
NV2t012996001.1	GO:0006355;GO:0045892;GO:0008134
NV2t012999001.1	GO:0034972;GO:0005515
NV2t013001001.1	GO:0045197;GO:0005509
NV2t013002001.1	GO:0006259;GO:0015074;GO:0003676
NV2t013003001.1	GO:0007219;GO:0005509
NV2t013006001.1	GO:0006355;GO:0006357
NV2t013006002.1	GO:0006355;GO:0006357
NV2t013006003.1	GO:0006355;GO:0006357
NV2t013008001.1	GO:0006468;GO:0030332
NV2t013010001.1	GO:0006468;GO:0030509;GO:0071363;GO:0005886;GO:0016020;GO:0043235;GO:0005024;GO:0005524;GO:0046872
NV2t013014001.1	GO:0006457;GO:0003756
NV2t013014002.1	GO:0006457;GO:0005783;GO:0003756;GO:0015035;GO:0016860
NV2t013015001.1	GO:0006487;GO:0034203;GO:0034204;GO:0044255;GO:1901264;GO:0005789;GO:0016020
NV2t013020001.1	GO:0006259;GO:0015074;GO:0003676
NV2t013021001.1	GO:0044237
NV2t013043001.1	GO:0055085;GO:0022857
NV2t013053001.1	GO:0006357;GO:0043565
NV2t013054001.1	GO:0016567;GO:0090168;GO:0004843
NV2t013055001.1	GO:0016180;GO:0034472
NV2t013056001.1	GO:0006357
NV2t013058001.1	GO:0046872
NV2t013058002.1	GO:0046872
NV2t013059001.1	GO:0031012
NV2t013061001.1	GO:0005515
NV2t013061002.1	GO:0045944;GO:0005515
NV2t013062001.1	GO:0006355;GO:0003677
NV2t013066001.1	GO:0006355;GO:0003677;GO:0046983
NV2t013069001.1	GO:0016020
NV2t013070001.1	GO:0016020
NV2t013074001.1	GO:0019277;GO:0003824;GO:0016765
NV2t013076001.1	GO:0071944
NV2t013078001.1	GO:0071944;GO:0008375
NV2t013081001.1	GO:0005515;GO:0008289
NV2t013086001.1	GO:0008289;GO:0031210
NV2t013086002.1	GO:0035556;GO:0005515
NV2t013086003.1	GO:0005515
NV2t013086004.1	GO:0005515
NV2t013087001.1	GO:0008289;GO:0031210
NV2t013087002.1	GO:0008289;GO:0031210
NV2t013089001.1	GO:0005515;GO:0043130
NV2t013090001.1	GO:0016020;GO:0004930;GO:0008188
NV2t013091001.1	GO:0003824;GO:0004518;GO:0017108
NV2t013094001.1	GO:0006468;GO:0007168;GO:0004383;GO:0004672;GO:0005524
NV2t013095001.1	GO:0016051;GO:0030206;GO:0016020;GO:0008146
NV2t013096001.1	GO:0007165;GO:0007266;GO:0008361;GO:0005829;GO:0003924;GO:0005096;GO:0005525
NV2t013096002.1	GO:0007165;GO:0008361;GO:0005525
NV2t013096003.1	GO:0007165;GO:0008361;GO:0005525
NV2t013096004.1	GO:0007165;GO:0008361;GO:0005525
NV2t013096005.1	GO:0007165;GO:0008361;GO:0005525
NV2t013096006.1	GO:0007165;GO:0008361;GO:0005525
NV2t013098001.1	GO:0035556;GO:0005737;GO:0005794;GO:0005911;GO:0098793;GO:0005085;GO:0005515
NV2t013100001.1	GO:0005515;GO:0016491
NV2t013102001.1	GO:0006468;GO:0016242;GO:0031929;GO:0005634;GO:0031931;GO:0031932;GO:0004674;GO:0005515;GO:0016301;GO:0044877
NV2t013103001.1	GO:1905515
NV2t013103002.1	GO:1905515
NV2t013104001.1	GO:0007005;GO:0033615;GO:0070071;GO:0005743
NV2t013108001.1	GO:0030154;GO:0043565
NV2t013109001.1	GO:0006352;GO:0006367;GO:0016573;GO:0000124;GO:0005669;GO:0016251;GO:1990841
NV2t013111001.1	GO:0006412;GO:0022625
NV2t013112001.1	GO:0003676;GO:0003723
NV2t013112002.1	GO:0003676;GO:0003723
NV2t013112003.1	GO:0003676;GO:0003723
NV2t013116001.1	GO:0005634;GO:0005515
NV2t013116002.1	GO:0005634;GO:0005515
NV2t013116003.1	GO:0005634;GO:0005515
NV2t013116004.1	GO:0005634;GO:0005515
NV2t013119001.1	GO:0070536;GO:0008237;GO:0140492
NV2t013119002.1	GO:0070536;GO:0008237;GO:0140492
NV2t013119003.1	GO:0070536;GO:0008237;GO:0140492
NV2t013119004.1	GO:0070536;GO:0008237;GO:0140492
NV2t013119005.1	GO:0070536;GO:0005768;GO:0032154;GO:0008237;GO:0061578;GO:0140492
NV2t013119006.1	GO:0070536;GO:0008237;GO:0140492
NV2t013120001.1	GO:0008235
NV2t013120002.1	GO:0008235
NV2t013120003.1	GO:0008235
NV2t013121001.1	GO:0005737;GO:0046872
NV2t013121002.1	GO:0005737;GO:0046872
NV2t013121003.1	GO:0005737;GO:0046872
NV2t013121004.1	GO:0005737;GO:0046872
NV2t013121005.1	GO:0005737;GO:0046872
NV2t013121006.1	GO:0005737;GO:0046872
NV2t013121007.1	GO:0005737;GO:0046872
NV2t013122001.1	GO:0005515;GO:0060090
NV2t013122002.1	GO:0005515;GO:0060090
NV2t013122003.1	GO:0065007;GO:0005737;GO:0005515;GO:0060090
NV2t013123001.1	GO:0005506;GO:0016491;GO:0046872;GO:0050660;GO:0051536;GO:0051537;GO:0071949
NV2t013123002.1	GO:0016491;GO:0046872;GO:0050660;GO:0051536;GO:0071949
NV2t013124001.1	GO:0016020;GO:0008528
NV2t013126001.1	GO:0007186;GO:0005886;GO:0016020;GO:0004930
NV2t013128001.1	GO:0007186;GO:0016020;GO:0004930
NV2t013132001.1	GO:0006457
NV2t013133001.1	GO:0006706;GO:0016491
NV2t013136001.1	GO:0007165;GO:0005515
NV2t013136002.1	GO:0007165;GO:0005515
NV2t013136003.1	GO:0007165
NV2t013137001.1	GO:0006508;GO:0016020;GO:0004252
NV2t013138001.1	GO:0055085;GO:0022857
NV2t013139001.1	GO:0006367;GO:0005669;GO:0046982
NV2t013140001.1	GO:0015837;GO:0015850;GO:0019755;GO:0050896;GO:0055085;GO:0072531;GO:0016323;GO:0043231;GO:0005345;GO:0015144;GO:0015250;GO:0042887;GO:1901618
NV2t013140002.1	GO:0055085;GO:0016323
NV2t013141001.1	GO:0015850;GO:0055085;GO:0016323;GO:0015144;GO:0015250;GO:1901618
NV2t013141002.1	GO:0055085;GO:0016323
NV2t013142001.1	GO:0042421;GO:0003824;GO:0005507;GO:0016715
NV2t013142002.1	GO:0042421;GO:0003824;GO:0016715
NV2t013142003.1	GO:0042421;GO:0003824;GO:0016715
NV2t013142004.1	GO:0042421
NV2t013144001.1	GO:0005634;GO:0003682;GO:0043565
NV2t013147001.1	GO:0007186;GO:0035025;GO:0051482;GO:0005886;GO:0016020;GO:0004930
NV2t013147002.1	GO:0007186;GO:0016020
NV2t013147003.1	GO:0007186;GO:0016020
NV2t013147004.1	GO:0007186;GO:0016020
NV2t013147005.1	GO:0007186;GO:0016020
NV2t013149001.1	GO:0006741;GO:0019674
NV2t013149002.1	GO:0006741;GO:0019674
NV2t013149003.1	GO:0015074;GO:0003676;GO:0008270
NV2t013149004.1	GO:0006741;GO:0019674
NV2t013149005.1	GO:0006741;GO:0019674
NV2t013150001.1	GO:0032963;GO:0031418
NV2t013150002.1	GO:0032963;GO:0005783;GO:0005506;GO:0005515;GO:0019842;GO:0031406;GO:0031418;GO:0031543;GO:0048029;GO:0097159;GO:1901363
NV2t013150003.1	GO:0032963;GO:0005515;GO:0031418
NV2t013151001.1	GO:0048013;GO:0016020
NV2t013151002.1	GO:0048013;GO:0016020
NV2t013160001.1	GO:0005515
NV2t013160002.1	GO:0005515
NV2t013162001.1	GO:0003677;GO:0008270
NV2t013162003.1	GO:0008270
NV2t013162004.1	GO:0008270
NV2t013163001.1	GO:0009986
NV2t013164001.1	GO:0009986
NV2t013168001.1	GO:0048812
NV2t013168002.1	GO:0048812
NV2t013168003.1	GO:0048812
NV2t013169001.1	GO:0048812
NV2t013170001.1	GO:0048812
NV2t013171001.1	GO:0009986
NV2t013172001.1	GO:0048812
NV2t013172002.1	GO:0048812
NV2t013172003.1	GO:0048812
NV2t013172004.1	GO:0048812
NV2t013182001.1	GO:0005515;GO:0019208
NV2t013183001.1	GO:0009986
NV2t013183002.1	GO:0009986
NV2t013186001.1	GO:0015074;GO:0003677
NV2t013187001.1	GO:0031146;GO:0005515
NV2t013188001.1	GO:0006099;GO:0006807;GO:0006879;GO:0010039;GO:0072350;GO:0005739;GO:0005829;GO:0003994;GO:0030350;GO:0051536;GO:0051539
NV2t013188002.1	GO:0051539
NV2t013188003.1	GO:0051539
NV2t013188004.1	GO:0051539
NV2t013189001.1	GO:0005509
NV2t013189002.1	GO:0005509
NV2t013190001.1	GO:0006807;GO:0016151;GO:0046914
NV2t013192001.1	GO:0006397;GO:0016579;GO:0008270
NV2t013193001.1	GO:0000245;GO:0016579;GO:0004843
NV2t013193002.1	GO:0016579
NV2t013194001.1	GO:0035269;GO:0005794
NV2t013195001.1	GO:0006355
NV2t013196001.1	GO:0000281;GO:0007275;GO:0008104;GO:0022414;GO:0030866;GO:0032989;GO:0048468;GO:0099188;GO:0005884;GO:0005886;GO:0005925;GO:0030863;GO:0031011;GO:0035267;GO:0120025;GO:0005200;GO:0005515
NV2t013198001.1	GO:0019898
NV2t013198002.1	GO:0019898
NV2t013201001.1	GO:0006656;GO:0006658;GO:0010628;GO:0030258;GO:0032370;GO:0032374;GO:0036335;GO:0045862;GO:0048523;GO:0050728;GO:0050810;GO:0060456;GO:0062012;GO:0065003;GO:0070613;GO:0080135;GO:0090158;GO:0005789;GO:0008374;GO:0071617
NV2t013203001.1	GO:0071617
NV2t013204001.1	GO:0007186;GO:0007218;GO:0005886;GO:0016020;GO:0008528
NV2t013207001.1	GO:0010468;GO:0003676;GO:0003723
NV2t013208001.1	GO:0006099;GO:0022904;GO:0005746;GO:0031966;GO:0098800;GO:0098803;GO:1990204;GO:0009055;GO:0016491;GO:0016627;GO:0051536;GO:0051537
NV2t013210001.1	GO:0006468;GO:0007163;GO:0005737;GO:0005524
