gene_name	GeneOntologyIDs
evm.model.Ap6.2239	GO:0006313; GO:0003964
evm.model.Ap6.2238	GO:0006313; GO:0003964
evm.model.Ap6.528	GO:0061564; GO:0031397; GO:0009306; GO:0006508; GO:1905048; GO:0045177; GO:0005737; GO:0005856; GO:0005576; GO:0008017
evm.model.Ap6.529	GO:0030036; GO:0090135; GO:0007015; GO:0034332; GO:0003161; GO:0003253; GO:0034329; GO:0071346; GO:0036336; GO:0060997; GO:0035050; GO:0006897; GO:0086100; GO:0030010; GO:0045198; GO:0051683; GO:0035088; GO:0046847; GO:0007030; GO:0060047; GO:0003015; GO:0007229; GO:0008104; GO:0031333; GO:0048664; GO:0038189; GO:0007097; GO:0051647; GO:0072384; GO:0006911; GO:0043085; GO:0030307; GO:0030335; GO:0032467; GO:0045740; GO:0060501; GO:0051491; GO:0090316; GO:0046330; GO:0010592; GO:0043410; GO:0043525; GO:0051897; GO:0048549; GO:0031274; GO:0051496; GO:1900026; GO:0051835; GO:0006468; GO:0032956; GO:0051988; GO:0017157; GO:0051489; GO:0010591; GO:0007088; GO:0099159; GO:0099175; GO:0051492; GO:0009749; GO:0007165; GO:0007264; GO:0002040; GO:0060661; GO:0045177; GO:0031252; GO:0071944; GO:0042995; GO:0005911; GO:0005813; GO:0005737; GO:0036464; GO:0005829; GO:0030425; GO:0030175; GO:0098978; GO:0000139; GO:0017119; GO:0031258; GO:0031256; GO:0016020; GO:0015630; GO:0030496; GO:0072686; GO:0043005; GO:0043025; GO:0045335; GO:0005886; GO:0098794; GO:0032991; GO:0098685; GO:0030141; GO:0051233; GO:0000322; GO:0034191; GO:0003925; GO:0032427; GO:0005525; GO:0030742; GO:0003924; GO:0042802; GO:0031435; GO:0019901; GO:0031996; GO:0061630
evm.model.Ap6.520	GO:0070987; GO:0032436; GO:0051865; GO:0016567; GO:0072344; GO:0006511; GO:0005737; GO:0005829; GO:0016607; GO:0005654; GO:0005634; GO:0000151; GO:0002039; GO:0042803; GO:0061630; GO:0004842; GO:0008270
evm.model.Ap6.526	GO:0010255; GO:0016567; GO:0006511; GO:0005737; GO:0005634; GO:0061630; GO:0008270
evm.model.Ap6.527	GO:0042273; GO:0042255; GO:0005730; GO:0030687; GO:0003723
evm.model.Ap6.525	GO:0070987; GO:0032436; GO:0051865; GO:0016567; GO:0072344; GO:0006511; GO:0005737; GO:0005829; GO:0016607; GO:0005654; GO:0005634; GO:0000151; GO:0002039; GO:0042803; GO:0061630; GO:0004842; GO:0008270
evm.model.Ap6.967_evm.model.Ap6.970	GO:0002191; GO:0031669; GO:0097009; GO:0035278; GO:0010507; GO:0030307; GO:1905537; GO:1900087; GO:1904377; GO:0051247; GO:0036493; GO:0080135; GO:1905606; GO:0006446; GO:0006412; GO:0006413; GO:0005737; GO:0010494; GO:0005829; GO:0016281; GO:0016020; GO:0005634; GO:0005840; GO:0005524; GO:0008190; GO:0060090; GO:0003729; GO:0003723; GO:0008135; GO:0003743; GO:0031369
evm.model.Ap6.1258	GO:0097638; GO:0097639; GO:1903352; GO:0005737; GO:0031410; GO:0005794; GO:0005886; GO:0061459; GO:0015189; GO:0000064
evm.model.Ap6.1259	GO:0089718; GO:0006865; GO:1902475; GO:0015807; GO:0097638; GO:1903826; GO:1903352; GO:0150104; GO:0030054; GO:0005886; GO:0015171; GO:0015174; GO:0015179; GO:0061459; GO:0015189; GO:0000064
evm.model.Ap6.1253	GO:0089718; GO:0006865; GO:0015807; GO:0097638; GO:1903826; GO:1903810; GO:1903401; GO:1903352; GO:0015819; GO:0098655; GO:0015822; GO:0042102; GO:0150104; GO:0016324; GO:0009925; GO:0016323; GO:0016020; GO:0005886; GO:0032991; GO:0015171; GO:0015174; GO:0061459; GO:0005290; GO:0015189; GO:0000064; GO:0001618
evm.model.Ap6.1254	GO:0097638; GO:0097639; GO:1903352; GO:0005737; GO:0031410; GO:0005794; GO:0005886; GO:0061459; GO:0015189; GO:0000064
evm.model.Ap6.1255	GO:0097638; GO:0097639; GO:1903352; GO:0005737; GO:0031410; GO:0005794; GO:0005886; GO:0061459; GO:0015189; GO:0000064
evm.model.Ap6.1257	GO:0097638; GO:0097639; GO:1903352; GO:0005737; GO:0031410; GO:0005794; GO:0005886; GO:0061459; GO:0015189; GO:0000064
evm.model.Ap6.2192_evm.model.Ap6.2188	GO:0050482; GO:0007218; GO:0007200; GO:0005886; GO:0005525; GO:0005229; GO:0042924; GO:0001607; GO:0008188
evm.model.Ap6.328	GO:0006700; GO:0008203; GO:0034650; GO:0006704; GO:0005743; GO:0020037; GO:0005506; GO:0004497; GO:0016705
evm.model.Ap6.325	GO:0042446; GO:0007165; GO:0030878; GO:0006590; GO:0005576; GO:0005615; GO:0005179; GO:0042802
evm.model.Ap6.327.1.5f15dca4	GO:0005615; GO:0004869
evm.model.Ap6.321	GO:0046069; GO:0046068; GO:0141162; GO:2000178; GO:0010613; GO:1900273; GO:0007165; GO:0005829; GO:0005783; GO:0005794; GO:0043204; GO:0048471; GO:0005886; GO:0032587; GO:0042383; GO:0004115; GO:0047555; GO:0042802; GO:0046872
evm.model.Ap6.322	GO:0061909; GO:1902774; GO:0032418; GO:0045780; GO:1900029; GO:0015031; GO:0044754; GO:0120281; GO:0031902; GO:0005764; GO:0008270
evm.model.Ap6.323	GO:0046148; GO:0016755
evm.model.Ap6.818	GO:1901143; GO:0006508; GO:0050796; GO:0090330; GO:0032868; GO:0005576; GO:0005615; GO:0004175; GO:0004252
evm.model.Ap6.819	GO:0030574; GO:0030198; GO:0006508; GO:0031012; GO:0004222; GO:0008270
evm.model.Ap6.816	GO:1901143; GO:0006508; GO:0050796; GO:0090330; GO:0032868; GO:0005576; GO:0005615; GO:0004175; GO:0004252
evm.model.Ap6.817	GO:0007189; GO:0007193; GO:0007188; GO:0051216; GO:0007166; GO:0043583; GO:0007507; GO:0060347; GO:0007005; GO:0042552; GO:0022011; GO:0048932; GO:0001503; GO:0032290; GO:0030500; GO:1903670; GO:0014037; GO:0060879; GO:0005886; GO:0005518; GO:0050840; GO:0004930; GO:0043236
evm.model.Ap6.814	GO:0007586; GO:0006508; GO:0005576; GO:0004252
evm.model.Ap6.815	GO:0007586; GO:0006508; GO:0005576; GO:0004252
evm.model.Ap6.813	GO:0006508; GO:0005615; GO:0004252
evm.model.Ap6.810	GO:0051702; GO:0007596; GO:0030574; GO:0022617; GO:0042730; GO:0060716; GO:0071674; GO:0046716; GO:0045445; GO:0016525; GO:0010812; GO:0051918; GO:0043536; GO:0051919; GO:0016485; GO:0006508; GO:0051603; GO:0042246; GO:0048771; GO:0099183; GO:0060707; GO:0009986; GO:0009897; GO:0031012; GO:0005576; GO:0005615; GO:0098978; GO:0098685; GO:0034185; GO:0004175; GO:0019899; GO:0019900; GO:0002020; GO:1990405; GO:0019904; GO:0051087; GO:0004252; GO:0005102
evm.model.Ap6.811	GO:0030163; GO:0006508; GO:0005615; GO:0004252; GO:0008236
evm.model.Ap6.2062	GO:0007189; GO:0030424; GO:0005737; GO:0005741; GO:0005886; GO:0098793; GO:0004949; GO:0004930
evm.model.Ap6.2060	GO:0019722; GO:0006821; GO:0007218; GO:0007200; GO:0050850; GO:0006939; GO:0097731; GO:0005929; GO:0016020; GO:0005886; GO:0042924; GO:0001607; GO:0008188
evm.model.Ap6.2068	GO:0003824
evm.model.Ap6.1297_evm.model.Ap6.1298	GO:0089718; GO:0006865; GO:0015807; GO:0097638; GO:1903826; GO:1903810; GO:1903401; GO:1903352; GO:0015819; GO:0098655; GO:0015822; GO:0042102; GO:0150104; GO:0016324; GO:0009925; GO:0016323; GO:0016020; GO:0005886; GO:0032991; GO:0015171; GO:0015174; GO:0061459; GO:0005290; GO:0015189; GO:0000064; GO:0001618
evm.model.Ap6.2125	GO:0006954; GO:0005737; GO:0005829; GO:0072686; GO:0005654; GO:0005634; GO:1990904; GO:0005819; GO:0005876; GO:0019899; GO:0003950; GO:1990404; GO:0140806; GO:0140807; GO:0016779
evm.model.Ap6.138	GO:0009063; GO:0006952; GO:0042742; GO:0050832; GO:0031640; GO:0005576; GO:0001716
evm.model.Ap6.133	GO:0015074; GO:0006281; GO:0006508; GO:0042575; GO:0004190; GO:0004519; GO:0003676; GO:0003964
evm.model.Ap6.132	GO:0016477; GO:0009913; GO:0008544; GO:0090136; GO:0001945; GO:0036303; GO:0005737; GO:0005576; GO:0016020; GO:0005634; GO:0005509
evm.model.Ap6.1818	GO:0015074; GO:0006310; GO:0075713; GO:0006508; GO:0046718; GO:0052151; GO:0039657; GO:0044826; GO:0075732; GO:0075523; GO:0043657; GO:0042025; GO:0020002; GO:0072494; GO:0019013; GO:0055036; GO:0004190; GO:0003677; GO:0003887; GO:0004533; GO:0008289; GO:0035613; GO:0003964; GO:0004523; GO:0005198; GO:0008270
evm.model.Ap6.1812	GO:0005987; GO:0005737; GO:0051670; GO:0004575
evm.model.Ap6.1813	GO:0034614; GO:0007031; GO:0043161; GO:0016558; GO:0016562; GO:0044721; GO:0000209; GO:0006515; GO:0005778; GO:0005777; GO:0008320; GO:0061630; GO:0008270
evm.model.Ap6.1810	GO:0005987; GO:0005737; GO:0051670; GO:0004575
evm.model.Ap6.1816	GO:0016460; GO:0005509
evm.model.Ap6.1814	GO:0016460; GO:0005509
evm.model.Ap6.1815	GO:0016460; GO:0005509
evm.model.Ap6.2927	GO:0060271; GO:0007288; GO:0005929; GO:0120212
evm.model.Ap6.2925	GO:0051017; GO:0051639; GO:0007015; GO:0070649; GO:0030479; GO:0005884; GO:0032432; GO:0005934; GO:0005737; GO:0043332; GO:0005886; GO:0051015; GO:0046872; GO:0030674
evm.model.Ap6.2924	GO:0007409; GO:0044331; GO:0021987; GO:0030855; GO:0007157; GO:0035329; GO:0007156; GO:0022008; GO:0005912; GO:0070062; GO:0005886; GO:0005509
evm.model.Ap6.2923	GO:0036297; GO:0000785; GO:0005829; GO:0043240; GO:0005654; GO:0005634; GO:0003677
evm.model.Ap6.2929	GO:0001701; GO:0048255; GO:0045596; GO:0005813; GO:0005737; GO:0005654; GO:0005634; GO:1990817; GO:0003723
evm.model.Ap6.2928	
evm.model.Ap6.972_evm.model.Ap6.974	GO:0070828; GO:0050667; GO:0009086; GO:0006555; GO:0001843; GO:0035999; GO:0046653; GO:0005829; GO:0071949; GO:0050660; GO:0106313; GO:0004489; GO:0072341; GO:0050661; GO:0044877
evm.model.Ap6.1761	GO:1903826; GO:0015819; GO:0051453; GO:0000324; GO:0005774
evm.model.Ap6.1762	GO:1903826; GO:0015819; GO:0051453; GO:0000324; GO:0005774
evm.model.Ap6.1763	GO:1903826; GO:0015819; GO:0051453; GO:0000324; GO:0005774
evm.model.Ap6.1764	GO:0009653; GO:0006309; GO:0030154; GO:0006351; GO:0002074; GO:0001541; GO:0043065; GO:0045893; GO:0005634; GO:0043028; GO:0003677; GO:0003700; GO:0000981; GO:0000978
evm.model.Ap6.1765	GO:0006888; GO:0006891; GO:0006886; GO:0006890; GO:0030126; GO:0005829; GO:0005794; GO:0000139; GO:0005080; GO:0005198
evm.model.Ap6.1499	GO:0005576
evm.model.Ap6.1492	GO:0015074; GO:0006281; GO:0006508; GO:0042575; GO:0004190; GO:0004519; GO:0003676; GO:0003964
evm.model.Ap6.1491	GO:0015074; GO:0006281; GO:0005737; GO:0042575; GO:0019899; GO:0003676; GO:0008270
evm.model.Ap6.2880	GO:0007010; GO:0005829; GO:0005634; GO:0032587
evm.model.Ap6.2881	GO:0007010; GO:0005829; GO:0005634; GO:0032587
evm.model.Ap6.2882	GO:0005737; GO:0005634; GO:0005525
evm.model.Ap6.2883	GO:0045109; GO:0043161; GO:0051865; GO:0016567; GO:0005912; GO:0030424; GO:0031463; GO:0005737; GO:0030057; GO:0043204; GO:1990756
evm.model.Ap6.2886	
evm.model.Ap6.2887	GO:0045109; GO:0043161; GO:0051865; GO:0016567; GO:0005912; GO:0030424; GO:0031463; GO:0005737; GO:0030057; GO:0043204; GO:1990756
evm.model.Ap6.2888	GO:0045109; GO:0043161; GO:0051865; GO:0016567; GO:0005912; GO:0030424; GO:0031463; GO:0005737; GO:0030057; GO:0043204; GO:1990756
evm.model.Ap6.2889	
evm.model.Ap6.2777	GO:0015074; GO:0006281; GO:0005737; GO:0042575; GO:0019899; GO:0003676; GO:0008270
evm.model.Ap6.2771	GO:0007186; GO:0005886; GO:0001594
evm.model.Ap6.43	GO:0007189; GO:1901621; GO:0060170; GO:0005929; GO:0055037; GO:0004930
evm.model.Ap6.9.1.5f15dc03	GO:0032922; GO:0006351; GO:0000086; GO:0045892; GO:0045893; GO:0031648; GO:0006508; GO:0005694; GO:0005634; GO:0004177; GO:0003682; GO:0051864; GO:0046872; GO:0106157
evm.model.Ap6.9	GO:0032922; GO:0006351; GO:0000086; GO:0045892; GO:0045893; GO:0031648; GO:0006508; GO:0005694; GO:0005634; GO:0004177; GO:0003682; GO:0051864; GO:0046872; GO:0106157
evm.model.Ap6.8	GO:0071880; GO:0002025; GO:0045823; GO:0043410; GO:0005769; GO:0005886; GO:0004940
evm.model.Ap6.7	GO:0001510; GO:0002946; GO:0030488; GO:0006400; GO:0005737; GO:0016428; GO:0000049
evm.model.Ap6.6	GO:0006886; GO:0048278; GO:0006906; GO:0012505; GO:0031201; GO:0008021; GO:0005484; GO:0000149
evm.model.Ap6.5	GO:0005829; GO:0005634; GO:0005886; GO:0016787; GO:0046872; GO:0004518
evm.model.Ap6.4	GO:0030317; GO:0007288; GO:0048240; GO:0036126; GO:0008270
evm.model.Ap6.2	GO:0032870; GO:0009582; GO:0007186; GO:0007218; GO:0043408; GO:0005886; GO:0004930; GO:0008188; GO:0031628
evm.model.Ap6.1	GO:0007189; GO:0007209; GO:1902093; GO:0070472; GO:0005886; GO:0061827; GO:0097225; GO:0016497
evm.model.Ap6.1519	GO:0007155; GO:0007417; GO:0010001; GO:0002052; GO:0001501; GO:0005615; GO:0072534; GO:0045202; GO:0005509; GO:0005540
evm.model.Ap6.1510	GO:0006313; GO:0003964
evm.model.Ap6.1514	GO:0006874; GO:1902047; GO:0031901; GO:0031902; GO:0055038; GO:0015594; GO:0005524; GO:0016887; GO:0019829; GO:0046872; GO:0015662; GO:0140358; GO:0015203
evm.model.Ap6.1514.1.5f15df6c	GO:0006874; GO:1902047; GO:0031901; GO:0031902; GO:0055038; GO:0015594; GO:0005524; GO:0016887; GO:0019829; GO:0046872; GO:0015662; GO:0140358; GO:0015203
evm.model.Ap6.896	GO:0009101; GO:0008250
evm.model.Ap6.894	GO:0030036; GO:0051017; GO:0007015; GO:0070252; GO:0034334; GO:0003383; GO:0007411; GO:0007298; GO:0090254; GO:0016477; GO:0030030; GO:0007349; GO:0001745; GO:0030866; GO:0048813; GO:0070593; GO:0007368; GO:0007391; GO:0046663; GO:0007395; GO:0032456; GO:0006897; GO:0042249; GO:0045184; GO:0030950; GO:0010004; GO:0007377; GO:0008347; GO:0035099; GO:0007480; GO:0035317; GO:0035149; GO:0045199; GO:0035006; GO:1903475; GO:0000281; GO:1902408; GO:0008045; GO:0090090; GO:0007405; GO:0048812; GO:0007424; GO:0007422; GO:0071902; GO:0090303; GO:0007374; GO:0090251; GO:0071896; GO:0030589; GO:0032956; GO:0110020; GO:0050770; GO:0030334; GO:0051493; GO:0016476; GO:0051489; GO:1904059; GO:0035298; GO:1901739; GO:0035159; GO:0009611; GO:0007435; GO:0007165; GO:0007264; GO:0035277; GO:0035202; GO:0007370; GO:0007601; GO:0042060; GO:0045179; GO:0016324; GO:0005938; GO:0070451; GO:0044291; GO:0090688; GO:0005737; GO:0005856; GO:0005829; GO:0016328; GO:0005886; GO:0003779; GO:0005525; GO:0003924; GO:0019900; GO:0019901
evm.model.Ap6.895	GO:0030154; GO:0006351; GO:0007141; GO:0045944; GO:0006357; GO:0007283; GO:0000785; GO:0005634; GO:0001228; GO:0000981; GO:0000978; GO:0043565; GO:1990837
evm.model.Ap6.893	GO:0043297; GO:0000281; GO:0031334; GO:1902766; GO:0007264; GO:0044319; GO:0032154; GO:0032420; GO:0005525; GO:0003924
evm.model.Ap6.898	GO:0030042; GO:0030043; GO:0007015; GO:0030041; GO:0051014; GO:0000915; GO:0007409; GO:0007298; GO:0051299; GO:0048749; GO:0001745; GO:0010669; GO:0001737; GO:0042067; GO:0001736; GO:0008585; GO:0036011; GO:0030032; GO:0033206; GO:0000281; GO:0016319; GO:0050714; GO:0010591; GO:0042052; GO:0015629; GO:0005737; GO:0005829; GO:0016363; GO:0005654; GO:0003779; GO:0051015
evm.model.Ap6.899	GO:0030042; GO:0030043; GO:0007015; GO:0030041; GO:0051014; GO:0000915; GO:0007409; GO:0007298; GO:0051299; GO:0048749; GO:0001745; GO:0010669; GO:0001737; GO:0042067; GO:0001736; GO:0008585; GO:0036011; GO:0030032; GO:0033206; GO:0000281; GO:0016319; GO:0050714; GO:0010591; GO:0042052; GO:0015629; GO:0005737; GO:0005829; GO:0016363; GO:0005654; GO:0003779; GO:0051015
evm.model.Ap6.2578	GO:0005975; GO:0005576; GO:0000324; GO:0004568
evm.model.Ap6.2579	GO:0098743; GO:0000282; GO:0006032; GO:0031505; GO:0000272; GO:0009986; GO:0005576; GO:0008061; GO:0004568; GO:0008843
evm.model.Ap6.2573	GO:0006508; GO:0004190; GO:0004519; GO:0003964; GO:0008270
evm.model.Ap6.2574	GO:0060348; GO:0045162; GO:0038133; GO:0022011; GO:0001953; GO:0035024; GO:0051497; GO:0031175; GO:0035567; GO:0001649; GO:0030335; GO:0051894; GO:0046330; GO:0051901; GO:0051897; GO:0051496; GO:1900026; GO:0043408; GO:0007165; GO:0014734; GO:0005929; GO:0031410; GO:0005783; GO:0070062; GO:0005615; GO:0005794; GO:0097453; GO:0005743; GO:0005758; GO:0005741; GO:0035748; GO:0033268; GO:0005791; GO:0043220; GO:0001968; GO:0005109; GO:0046872; GO:0032027; GO:0030971
evm.model.Ap6.2575	GO:0050829; GO:0050830; GO:0051607; GO:0030855; GO:0043152; GO:0045087; GO:0015031; GO:0005737; GO:0070062; GO:0031012; GO:0005576; GO:0005615; GO:0030670; GO:0042589; GO:0048306; GO:0038187; GO:0005044; GO:0035375
evm.model.Ap6.2576	GO:0007155; GO:0005615; GO:0016020
evm.model.Ap6.405	GO:0001525; GO:0035767; GO:0043542; GO:0140251; GO:0005911; GO:0005737; GO:0030139; GO:0030027; GO:0048471; GO:0005886; GO:0098793; GO:0005085
evm.model.Ap6.404	GO:0042407; GO:0061617; GO:0005739
evm.model.Ap6.403	GO:0002181; GO:0005737; GO:1990904; GO:0005840; GO:0003723; GO:0003735
evm.model.Ap6.402	GO:0009116; GO:0043531; GO:0016787
evm.model.Ap6.2348	GO:0009887; GO:0009952; GO:0007420; GO:0055007; GO:0060411; GO:0060271; GO:0003341; GO:0090102; GO:0031122; GO:0007368; GO:0009953; GO:0042733; GO:0001886; GO:0036334; GO:0008544; GO:0001654; GO:0030900; GO:0048853; GO:0007507; GO:0060914; GO:0060122; GO:0008104; GO:0035720; GO:0042073; GO:0001822; GO:0060173; GO:0001889; GO:0030324; GO:0060426; GO:0050680; GO:0007399; GO:0061351; GO:1905515; GO:0007219; GO:0031016; GO:0045724; GO:0043568; GO:1903929; GO:2000785; GO:1902017; GO:0045598; GO:0060259; GO:0042487; GO:0070613; GO:0034405; GO:0007224; GO:0007288; GO:0007290; GO:0021513; GO:0021537; GO:0002080; GO:0097541; GO:0005930; GO:0034451; GO:0005814; GO:0005813; GO:0036064; GO:0097546; GO:0097542; GO:0005929; GO:0005737; GO:0005829; GO:0045171; GO:0030992; GO:0060091; GO:0002177; GO:0015630; GO:0072686; GO:0031514; GO:0097730; GO:0005730; GO:0002081; GO:0032391; GO:0097229; GO:0036126; GO:0120212; GO:0097225; GO:0097228; GO:0005802; GO:0019894
evm.model.Ap6.1063	GO:0030282; GO:0006897; GO:0009100; GO:0006955; GO:0055088; GO:0031647; GO:0044322; GO:0009897; GO:0048471; GO:0005886; GO:0005537; GO:0042806; GO:0038187
evm.model.Ap6.1060	GO:0042742; GO:0006897; GO:0006955; GO:0001819; GO:0009897; GO:0016020; GO:0005886; GO:0048306; GO:0004895; GO:0005537; GO:0042802; GO:0046872; GO:0038187; GO:0001618
evm.model.Ap6.1067	GO:0007160; GO:0007417; GO:0021766; GO:1990138; GO:0001501; GO:0060074; GO:0030424; GO:0043194; GO:0009986; GO:0030425; GO:0031012; GO:0005615; GO:0098982; GO:0140150; GO:0098978; GO:0033268; GO:0072534; GO:0098966; GO:0045202; GO:0097060; GO:0005509; GO:0030246; GO:0005540
evm.model.Ap6.1065	GO:0016757; GO:0046872
evm.model.Ap6.1064	GO:0005634; GO:0043565
evm.model.Ap6.1069	GO:0061484; GO:0008104; GO:0006892; GO:0006605; GO:0098696; GO:0050808; GO:0099192; GO:0005829; GO:0012505; GO:0098890; GO:0098982; GO:0098978; GO:0016020; GO:0005654; GO:0005634; GO:0005886; GO:0045211; GO:0005802; GO:0051018; GO:0019901
evm.model.Ap6.3032	GO:1990603; GO:0002244; GO:0021766; GO:0071044; GO:0031124; GO:2000626; GO:0030182; GO:0090314; GO:0099170; GO:0140245; GO:0060041; GO:0031123; GO:0140235; GO:0140958; GO:0005737; GO:0098978; GO:0005634; GO:0140240; GO:0098794; GO:0005524; GO:0046872; GO:1990817
evm.model.Ap6.3030	GO:0043041; GO:0072330; GO:0044550; GO:0005737; GO:0016874; GO:0031177
evm.model.Ap6.3031	GO:0180011; GO:0007343; GO:0008298; GO:0007052; GO:0031124; GO:0001556; GO:0048477; GO:0006963; GO:0007344; GO:0035046; GO:0031123; GO:0035044; GO:0007056; GO:0005737; GO:0005524; GO:0046872; GO:1990817; GO:0003723
evm.model.Ap6.3036	GO:0098609; GO:0030199; GO:0030198; GO:0005581; GO:0005596; GO:0005788; GO:0031012; GO:0005576; GO:0005615; GO:0005614; GO:0005518; GO:0005201; GO:0030020; GO:0030674; GO:0003723
evm.model.Ap6.3038	GO:0071880; GO:0071875; GO:0007512; GO:0061049; GO:0007267; GO:0010507; GO:0001985; GO:0035024; GO:0150099; GO:0001994; GO:0035265; GO:0071882; GO:0007200; GO:0097195; GO:0045760; GO:0060452; GO:0010613; GO:0007204; GO:0070374; GO:0010460; GO:0001996; GO:0043410; GO:0141214; GO:0045987; GO:0032230; GO:0003084; GO:0001997; GO:0045907; GO:0099171; GO:0008217; GO:0009725; GO:0009410; GO:0005901; GO:0005737; GO:0005829; GO:0098691; GO:0098982; GO:0098978; GO:0016020; GO:0031965; GO:0005654; GO:0005634; GO:0005886; GO:0045211; GO:0042734; GO:0030315; GO:0030018; GO:0004937; GO:0046982
evm.model.Ap6.3039	GO:0002118; GO:0021764; GO:0021960; GO:0001662; GO:0007420; GO:0043010; GO:0030154; GO:0045165; GO:0021987; GO:0021895; GO:0021542; GO:0006351; GO:0030198; GO:0021872; GO:0008347; GO:0021819; GO:0060291; GO:0043066; GO:0048712; GO:2000178; GO:0045665; GO:0000122; GO:0021772; GO:0045766; GO:0045787; GO:0008284; GO:2000179; GO:2000648; GO:0090049; GO:0048814; GO:0060164; GO:0060041; GO:0035176; GO:0035019; GO:0007601; GO:0005654; GO:0005634; GO:0001228; GO:0001227; GO:0019899; GO:0042826; GO:0004879; GO:0000978; GO:1990837; GO:0008270
evm.model.Ap6.1890	GO:1901029; GO:0008284; GO:0070062; GO:0005765; GO:0016020; GO:0005739; GO:0022857
evm.model.Ap6.1891	GO:0007189; GO:0071372; GO:0042699; GO:0007186; GO:0009755; GO:0008584; GO:0070374; GO:0051897; GO:0016020; GO:0005886; GO:0043235; GO:0004963; GO:0008528
evm.model.Ap6.1898	GO:0000398; GO:0005634; GO:0071011; GO:0005681; GO:0034693; GO:0071018; GO:0071016; GO:0005689; GO:0005686; GO:0071006; GO:0071005; GO:0005684; GO:0003723; GO:1990935
evm.model.Ap6.1899	GO:0007420; GO:0010002; GO:0007507; GO:0016486; GO:0000139; GO:0030658; GO:0046872; GO:0004222
evm.model.Ap6.1308	GO:0005975; GO:0051216; GO:0071347; GO:0071467; GO:0036120; GO:0071493; GO:0030214; GO:0030212; GO:0006954; GO:0030308; GO:0045766; GO:0045785; GO:0030307; GO:1900106; GO:0046677; GO:0000302; GO:0009615; GO:0031410; GO:0005615; GO:0036117; GO:0005764; GO:0004415
evm.model.Ap6.1309	GO:0018109; GO:0018108; GO:0009966; GO:0005884; GO:0005829; GO:0005886; GO:0001725; GO:0003779; GO:0042169; GO:0017124
evm.model.Ap6.1303	GO:0016020; GO:0042802; GO:0005543
evm.model.Ap6.1301	GO:0089718; GO:0006865; GO:0015807; GO:0097638; GO:1903826; GO:1903810; GO:1903401; GO:1903352; GO:0015819; GO:0098655; GO:0015822; GO:0042102; GO:0150104; GO:0016324; GO:0009925; GO:0016323; GO:0016020; GO:0005886; GO:0032991; GO:0015171; GO:0015174; GO:0061459; GO:0005290; GO:0015189; GO:0000064; GO:0001618
evm.model.Ap6.1306	GO:0006351; GO:0000118; GO:0016604; GO:0005654; GO:0005634; GO:0003682; GO:0043565; GO:0003713; GO:0003714; GO:0008270
evm.model.Ap6.1307	GO:0015012; GO:0030210; GO:0031345; GO:0008284; GO:0060391; GO:0005794; GO:0000139; GO:0005509; GO:0047464; GO:0042803; GO:0016857; GO:0050379
evm.model.Ap6.1305	GO:0006620; GO:0031204; GO:0005783; GO:0005789; GO:0016020; GO:0008320
evm.model.Ap6.1305.1.5f15dee0	GO:0031204; GO:0005789; GO:0005791
evm.model.Ap6.173	GO:0007189; GO:0007193; GO:0007188; GO:0051216; GO:0007166; GO:0043583; GO:0007507; GO:0060347; GO:0007005; GO:0042552; GO:0022011; GO:0048932; GO:0001503; GO:0032290; GO:0030500; GO:1903670; GO:0014037; GO:0060879; GO:0005886; GO:0005518; GO:0050840; GO:0004930; GO:0043236
evm.model.Ap6.172	GO:0032869; GO:0051897; GO:0050727; GO:0034134; GO:0034142; GO:0034154; GO:0034162; GO:0031929; GO:0005829; GO:0016020; GO:0005886; GO:0036312; GO:0005102
evm.model.Ap6.172.1.5f15dc56	GO:0032869; GO:0051897; GO:0050727; GO:0034134; GO:0034142; GO:0034154; GO:0034162; GO:0031929; GO:0005829; GO:0016020; GO:0005886; GO:0036312; GO:0005102
evm.model.Ap6.178	GO:0043161; GO:0016567; GO:0015629; GO:0031463; GO:0005737; GO:0005829; GO:0030027; GO:0001726; GO:0003779; GO:0042802; GO:1990756
evm.model.Ap6.1726	GO:0006351; GO:0006357; GO:0005634; GO:0000981; GO:0000977; GO:0008270
evm.model.Ap6.2303	GO:0000398; GO:0071013; GO:0005634; GO:0071014; GO:0000974; GO:0071007
evm.model.Ap6.2301	GO:0048846; GO:0008104; GO:1902236; GO:0034976; GO:0006979; GO:0048489; GO:0005737; GO:0005794; GO:0043025; GO:0005524; GO:0005525; GO:0046872; GO:0106310; GO:0004674
evm.model.Ap6.2306	GO:0005509
evm.model.Ap6.2305	GO:0009798; GO:0060349; GO:0007368; GO:0009880; GO:0000122; GO:0007219; GO:0001503; GO:0036342; GO:0010468; GO:0032525; GO:0001756; GO:0005654; GO:0005634
evm.model.Ap6.2304	GO:0010142; GO:0006631; GO:0006629; GO:0005737; GO:0005829; GO:0070062; GO:0003985
evm.model.Ap6.238	GO:0005576
evm.model.Ap6.238.1.5f15dc73	GO:0005576
evm.model.Ap6.239	GO:0005743
evm.model.Ap6.236	GO:0140367; GO:0140374; GO:0006897; GO:1905167; GO:0016567; GO:0044790; GO:0005737; GO:0031410; GO:0005783; GO:0005789; GO:0010008; GO:0000139; GO:0005765; GO:0005886; GO:0061630; GO:0004842; GO:0008270
