gene_name	GeneOntologyIDs
Ahyacinthus11174	GO:0005576
Ahyacinthus11175	GO:0005576
Ahyacinthus11176	
Ahyacinthus11177	GO:0005576
Ahyacinthus11178	GO:0005576
Ahyacinthus11179	GO:0008237;GO:0004222;GO:0008270;GO:0006508
Ahyacinthus11180	GO:0005634;GO:0010468
Ahyacinthus11181	GO:0005886;GO:0038023;GO:0016491;GO:0005507
Ahyacinthus11182	GO:0016020;GO:0008146;GO:0016051
Ahyacinthus11183	GO:0005794;GO:0005515
Ahyacinthus11184	GO:0005634;GO:0000977;GO:0000981;GO:0006357;GO:0006986
Ahyacinthus11185	GO:0005634;GO:0005730;GO:0032040;GO:0005515;GO:0003723;GO:0006364;GO:0006396
Ahyacinthus11186	GO:0005730;GO:0032040;GO:0005515;GO:0003723;GO:0003676;GO:0006364
Ahyacinthus11187	GO:0004842;GO:0008270;GO:0016567
Ahyacinthus11188	GO:0005525;GO:0003924
Ahyacinthus11189	
Ahyacinthus11190	
Ahyacinthus11191	GO:0005739;GO:0052381;GO:0006400;GO:0008033
Ahyacinthus11192	
Ahyacinthus11193	GO:0007095;GO:0033314;GO:0006270
Ahyacinthus11194	
Ahyacinthus11195	GO:0005783;GO:0031201;GO:0016020;GO:0016192;GO:0006890
Ahyacinthus11196	
Ahyacinthus11197	
Ahyacinthus11198	
Ahyacinthus11199	GO:0005737;GO:0005634
Ahyacinthus11200	GO:0005737
Ahyacinthus11201	
Ahyacinthus11202	
Ahyacinthus11203	
Ahyacinthus11204	
Ahyacinthus11205	GO:0005783;GO:0004842;GO:0036503;GO:0016567
Ahyacinthus11206	GO:0000981;GO:0000978;GO:0006357
Ahyacinthus11207	
Ahyacinthus11208	GO:0005515
Ahyacinthus11209	GO:0016592;GO:0003712;GO:0060261
Ahyacinthus11210	GO:0005634;GO:0042393;GO:0045944;GO:0000077
Ahyacinthus11211	
Ahyacinthus11212	
Ahyacinthus11213	GO:0005739;GO:0009361;GO:0003824;GO:0004776;GO:0004775;GO:0006099
Ahyacinthus11214	
Ahyacinthus11215	
Ahyacinthus11216	
Ahyacinthus11217	GO:0005739;GO:0009361;GO:0003824;GO:0004776;GO:0004775;GO:0006099
Ahyacinthus11218	GO:0005886;GO:0016020;GO:0005515;GO:0004930;GO:0004888;GO:0007166;GO:0007186
Ahyacinthus11219	GO:0005515
Ahyacinthus11220	GO:0005886;GO:0016020;GO:0005515;GO:0004930;GO:0004888;GO:0007166;GO:0007186
Ahyacinthus11221	GO:0005769;GO:0045334;GO:0043812;GO:0016791;GO:0046856;GO:2001135
Ahyacinthus11222	GO:0016153;GO:0006548
Ahyacinthus11223	GO:0005737;GO:0003824;GO:0004397;GO:0016841;GO:0006548
Ahyacinthus11224	GO:0008234;GO:0006508
Ahyacinthus11225	GO:0005967;GO:0004739;GO:0006086
Ahyacinthus11226	GO:0005525;GO:0003924
Ahyacinthus11227	GO:0016020
Ahyacinthus11228	
Ahyacinthus11229	GO:0005615;GO:0004252;GO:0006508
Ahyacinthus11230	GO:0015629;GO:0051015;GO:0003779;GO:0007010;GO:0030032
Ahyacinthus11231	GO:0005615
Ahyacinthus11232	GO:0045127
Ahyacinthus11233	GO:0004500
Ahyacinthus11234	
Ahyacinthus11235	GO:0004500
Ahyacinthus11236	
Ahyacinthus11237	
Ahyacinthus11238	
Ahyacinthus11239	GO:0005615;GO:0030667;GO:0004500;GO:0005507;GO:0042421;GO:0042420;GO:0006589
Ahyacinthus11240	GO:0005615;GO:0030667;GO:0004500;GO:0006589;GO:0042420;GO:0042421
Ahyacinthus11241	GO:0005634;GO:0003677;GO:0006357;GO:0030154
Ahyacinthus11242	GO:0005694;GO:0005524;GO:0005515;GO:0051276
Ahyacinthus11243	GO:0005789;GO:0016020;GO:0004252;GO:0042058;GO:0050708
Ahyacinthus11244	GO:0005515
Ahyacinthus11245	GO:0005515
Ahyacinthus11246	GO:0005794;GO:0016020;GO:0006892
Ahyacinthus11247	GO:0015934;GO:0003723;GO:0003735;GO:0006412
Ahyacinthus11248	GO:0005634
Ahyacinthus11249	GO:0019901;GO:0031625;GO:0000082;GO:0006511;GO:0045860
Ahyacinthus11250	
Ahyacinthus11251	
Ahyacinthus11252	
Ahyacinthus11253	
Ahyacinthus11254	GO:0036064;GO:0005930;GO:0003356
Ahyacinthus11255	GO:0036064;GO:0005930;GO:0003356
Ahyacinthus11256	GO:0036064;GO:0005789;GO:0045724
Ahyacinthus11257	GO:0005689;GO:0003676;GO:0097157;GO:0003723;GO:0030626;GO:0000398
Ahyacinthus11258	GO:0016020
Ahyacinthus11259	GO:0016020
Ahyacinthus11260	
Ahyacinthus11261	GO:0005886;GO:0016020;GO:0022841;GO:0015271;GO:0005267;GO:0071805;GO:0030322
Ahyacinthus11262	GO:0005886;GO:0016020;GO:0022841;GO:0015271;GO:0005267;GO:0071805;GO:0030322
Ahyacinthus11263	GO:0016020;GO:0008146;GO:0016051
Ahyacinthus11264	GO:0005886;GO:0016020;GO:0022841;GO:0015271;GO:0005267;GO:0071805;GO:0030322
Ahyacinthus11265	GO:0005576
Ahyacinthus11266	GO:0005576
Ahyacinthus11267	
Ahyacinthus11268	GO:0005737;GO:0005524;GO:0003676
Ahyacinthus11269	GO:0005737;GO:0005634;GO:0005524;GO:0004672;GO:0072354;GO:0006468;GO:0035556;GO:0000278
Ahyacinthus11270	
Ahyacinthus11271	GO:0005634;GO:0003677;GO:0000981;GO:0000978;GO:0007417;GO:0006357;GO:0030182;GO:0006355
Ahyacinthus11272	GO:0005737;GO:0016491;GO:0000166;GO:0006740
Ahyacinthus11273	GO:0003676;GO:0015074
Ahyacinthus11274	GO:0005737;GO:0016491;GO:0006740
Ahyacinthus11275	GO:0005737;GO:0016491;GO:0000166;GO:0006740
Ahyacinthus11276	GO:0005515
Ahyacinthus11277	
Ahyacinthus11278	GO:0005515
Ahyacinthus11279	
Ahyacinthus11280	GO:0005634;GO:0003677;GO:0000981;GO:0000978;GO:0006357;GO:0030154
Ahyacinthus11281	GO:0005634;GO:0000977;GO:0003677;GO:0000981;GO:0006357;GO:0006355
Ahyacinthus11282	
Ahyacinthus11283	GO:0005515
Ahyacinthus11284	GO:0005783;GO:0004366;GO:0008374;GO:0016746;GO:0019432
Ahyacinthus11285	GO:0003677;GO:0000981;GO:0000978;GO:0006357;GO:0030154;GO:0006355
Ahyacinthus11286	GO:0005737;GO:0005834;GO:0001664;GO:0019001;GO:0003924;GO:0031683;GO:0007188;GO:0007165;GO:0007186
Ahyacinthus11287	GO:0005524;GO:0051082;GO:0140662;GO:0016887;GO:0006457
Ahyacinthus11288	GO:0005794;GO:0016020;GO:0016787;GO:0045134;GO:0017111;GO:0017110;GO:0004382;GO:0046036;GO:0009134;GO:0006256
Ahyacinthus11289	GO:0005680;GO:0005515;GO:0051301;GO:0045842;GO:0031145;GO:0016567
Ahyacinthus11290	
Ahyacinthus11291	
Ahyacinthus11292	GO:0097014;GO:0005868;GO:0005515;GO:0045503;GO:0045504;GO:0007018;GO:0042073
Ahyacinthus11293	GO:0008484
Ahyacinthus11294	GO:0008484
Ahyacinthus11295	GO:0008484
Ahyacinthus11296	GO:0005737;GO:0005634;GO:0004725;GO:0110032;GO:1902751;GO:0000086;GO:0010971;GO:0006470
Ahyacinthus11297	GO:0005634;GO:0009982;GO:0003723;GO:0009451;GO:1990481;GO:0031119;GO:0001522
Ahyacinthus11298	GO:0005743;GO:0016020;GO:0016653;GO:0006784
Ahyacinthus11299	GO:0016020;GO:0005385;GO:0046873;GO:0055085;GO:0030001;GO:0071577;GO:0006882
Ahyacinthus11300	GO:0005515
Ahyacinthus11301	GO:0005829
Ahyacinthus11302	GO:0005737;GO:0021987;GO:0007097;GO:0007052;GO:0000226
Ahyacinthus11303	GO:0005737;GO:0007052;GO:0000226
Ahyacinthus11304	GO:0016491
Ahyacinthus11305	GO:0016491
Ahyacinthus11306	GO:0016491
Ahyacinthus11307	
Ahyacinthus11308	
Ahyacinthus11309	
Ahyacinthus11310	GO:0016491
Ahyacinthus11311	GO:0005634;GO:0003677;GO:0000981;GO:0000978;GO:0006357;GO:0030154;GO:0006355
Ahyacinthus11312	GO:0042799;GO:0045814
Ahyacinthus11313	
Ahyacinthus11314	GO:0003747;GO:0006415
Ahyacinthus11315	
Ahyacinthus11316	GO:1990745;GO:0000938;GO:0016020;GO:0042147;GO:0007041;GO:0007030;GO:0032456;GO:0048193
Ahyacinthus11317	
Ahyacinthus11318	
Ahyacinthus11319	
Ahyacinthus11320	GO:0005762;GO:0005840;GO:0003735;GO:0006412
Ahyacinthus11321	GO:0030133;GO:0005770;GO:0005769;GO:0005886;GO:0097422;GO:0005085;GO:0000149;GO:0045022
Ahyacinthus11322	
Ahyacinthus11323	GO:0005515
Ahyacinthus11324	
Ahyacinthus11325	
Ahyacinthus11326	GO:0045025;GO:0000965
Ahyacinthus11327	GO:0005515
Ahyacinthus11328	
Ahyacinthus11329	GO:0051015;GO:0003779;GO:0007155
Ahyacinthus11330	GO:0005912;GO:0016342;GO:0008013;GO:0051015;GO:0016477;GO:0098609;GO:0007155
Ahyacinthus11331	GO:0005737
Ahyacinthus11332	GO:0005515
Ahyacinthus11333	GO:0005737;GO:0005634;GO:0005524;GO:0005515;GO:0004694;GO:0004672;GO:0006468;GO:0010998
Ahyacinthus11334	
Ahyacinthus11335	
Ahyacinthus11336	GO:0005739;GO:0003824;GO:0018773
Ahyacinthus11337	GO:0005739;GO:0003824;GO:0018773
Ahyacinthus11338	GO:0005776;GO:0005789;GO:0035438;GO:0061507;GO:0061709;GO:0016239;GO:0002218;GO:0000045;GO:0032481;GO:0045087
Ahyacinthus11339	GO:0005776;GO:0005789;GO:0035438;GO:0061507;GO:0061709;GO:0016239;GO:0002218;GO:0000045;GO:0032481;GO:0045087
Ahyacinthus11340	GO:0005776;GO:0005789;GO:0035438;GO:0061507;GO:0061709;GO:0016239;GO:0002218;GO:0000045;GO:0032481;GO:0045087
Ahyacinthus11341	
Ahyacinthus11342	GO:0005776;GO:0005789;GO:0035438;GO:0061507;GO:0061709;GO:0016239;GO:0002218;GO:0000045;GO:0032481;GO:0045087
Ahyacinthus11343	GO:0005776;GO:0005789;GO:0035438;GO:0061507;GO:0061709;GO:0016239;GO:0002218;GO:0000045;GO:0032481;GO:0045087
Ahyacinthus11344	GO:0005776;GO:0005789;GO:0035438;GO:0061507;GO:0061709;GO:0016239;GO:0002218;GO:0000045;GO:0032481;GO:0045087
Ahyacinthus11345	
Ahyacinthus11346	GO:0005776;GO:0005789;GO:0035438;GO:0061507;GO:0061709;GO:0016239;GO:0002218;GO:0000045;GO:0032481;GO:0045087
Ahyacinthus11347	GO:0005776;GO:0005789;GO:0035438;GO:0061507;GO:0061709;GO:0016239;GO:0002218;GO:0000045;GO:0032481;GO:0045087
Ahyacinthus11348	
Ahyacinthus11349	GO:0003868;GO:0016701;GO:0009072
Ahyacinthus11350	GO:0005743;GO:0016020;GO:0022889;GO:0015075;GO:0022857;GO:0006811;GO:0055085;GO:0140300;GO:1990542
Ahyacinthus11351	GO:0005737;GO:0030170;GO:0008483;GO:0004587;GO:0042802;GO:0010121;GO:0019544
Ahyacinthus11352	GO:0005886;GO:0005929;GO:0032426;GO:0002142;GO:0005515
Ahyacinthus11353	GO:0005737;GO:0005965;GO:0005953;GO:0004660;GO:0004662;GO:0008318;GO:0018344;GO:0018342;GO:0018343
Ahyacinthus11354	GO:0005737;GO:0005829;GO:0004427;GO:0016791;GO:0016311
Ahyacinthus11355	
Ahyacinthus11356	GO:0005515
Ahyacinthus11357	GO:0005876;GO:0005634;GO:0072686;GO:0005524;GO:0008574;GO:0003777;GO:0008017;GO:0007018;GO:0090307;GO:0051231
Ahyacinthus11358	GO:0009897;GO:0043235;GO:0005515;GO:0019955;GO:0004896;GO:0019221
Ahyacinthus11359	GO:0016020;GO:0005216;GO:0004888;GO:0005230;GO:0034220;GO:0006811
Ahyacinthus11360	GO:0016020;GO:0005216;GO:0004888;GO:0005230;GO:0034220;GO:0006811
Ahyacinthus11361	GO:0016020;GO:0005216;GO:0004888;GO:0005230;GO:0034220;GO:0006811
Ahyacinthus11362	GO:0016020;GO:0005216;GO:0004888;GO:0005230;GO:0034220;GO:0006811
Ahyacinthus11363	
Ahyacinthus11364	
Ahyacinthus11365	
Ahyacinthus11366	
Ahyacinthus11367	
Ahyacinthus11368	
Ahyacinthus11369	GO:0005524;GO:0003777;GO:0008017;GO:0007018
Ahyacinthus11370	
Ahyacinthus11371	GO:0017124;GO:0007165
Ahyacinthus11372	GO:0017124;GO:0007165
Ahyacinthus11373	GO:0038039;GO:0016020;GO:0004930;GO:0004965;GO:0004888;GO:0007214;GO:0007186
Ahyacinthus11374	
Ahyacinthus11375	
Ahyacinthus11376	
Ahyacinthus11377	GO:0016020;GO:0022857;GO:0055085
Ahyacinthus11378	
Ahyacinthus11379	GO:0016020;GO:0022857;GO:0055085
Ahyacinthus11380	GO:0005634;GO:0003677;GO:0000981;GO:0000978;GO:0007417;GO:0006357;GO:0030182;GO:0006355
Ahyacinthus11381	GO:0016409
Ahyacinthus11382	GO:0004185;GO:0006508
Ahyacinthus11383	GO:0004185;GO:0006508
Ahyacinthus11384	GO:0043066;GO:0050821
Ahyacinthus11385	GO:0004185;GO:0006508
Ahyacinthus11386	GO:0005886;GO:0038023
Ahyacinthus11387	
Ahyacinthus11388	GO:0005876;GO:0072686;GO:0005524;GO:0008574;GO:0003777;GO:0008017;GO:0007018;GO:0090307;GO:0051231
Ahyacinthus11389	GO:0005524;GO:0003777;GO:0008017;GO:0007018
Ahyacinthus11390	GO:0005524;GO:0003777;GO:0007018
Ahyacinthus11391	
Ahyacinthus11392	GO:0005509
Ahyacinthus11393	GO:0033588;GO:0005515;GO:0002098
Ahyacinthus11394	GO:0005634;GO:0003677;GO:0000981;GO:0000978;GO:0007417;GO:0006357;GO:0030182
Ahyacinthus11395	GO:0003677;GO:0000981;GO:0006355
Ahyacinthus11396	GO:0005634;GO:0033743;GO:0030091
Ahyacinthus11397	GO:0005525;GO:0003924
Ahyacinthus11398	GO:0005525;GO:0003924
Ahyacinthus11399	GO:0005525;GO:0003924
Ahyacinthus11400	GO:0005525;GO:0003924
Ahyacinthus11401	
Ahyacinthus11402	GO:0016020;GO:0022857;GO:0055085
Ahyacinthus11403	GO:0016020;GO:0022857;GO:0055085
Ahyacinthus11404	GO:0005525;GO:0003924
Ahyacinthus11405	GO:0005525;GO:0003924
Ahyacinthus11406	
Ahyacinthus11407	
Ahyacinthus11408	
Ahyacinthus11409	
Ahyacinthus11410	
Ahyacinthus11411	GO:0005669;GO:0005515;GO:0016251;GO:0006367
Ahyacinthus11412	GO:0005739;GO:0005829;GO:0005524;GO:0008865;GO:0005536;GO:0004396;GO:0004340;GO:0016773;GO:0006006;GO:0006096;GO:0001678;GO:0005975;GO:0046835;GO:0051156
Ahyacinthus11413	GO:0005783;GO:0031201;GO:0005484;GO:0006890
Ahyacinthus11414	GO:0005634;GO:0042054;GO:0005515
Ahyacinthus11415	GO:0005743;GO:0016020;GO:0015075;GO:0022857;GO:0006811;GO:0055085;GO:1990542
Ahyacinthus11416	GO:0046983;GO:0000981;GO:0000978;GO:0006357
Ahyacinthus11417	
Ahyacinthus11418	GO:0005634;GO:0003677;GO:0000981;GO:0000978;GO:0006357;GO:0006355
Ahyacinthus11419	
Ahyacinthus11420	
Ahyacinthus11421	GO:0016791;GO:0016311
Ahyacinthus11422	
Ahyacinthus11423	GO:0005634;GO:0003677;GO:0000981;GO:0000978;GO:0006357;GO:0006355
Ahyacinthus11424	GO:0020037;GO:0004497;GO:0005506;GO:0016705;GO:0008395
Ahyacinthus11425	GO:0005515
Ahyacinthus11426	GO:0016020;GO:0022857;GO:0055085
Ahyacinthus11427	GO:0016020;GO:0022857;GO:0055085
Ahyacinthus11428	GO:0008234;GO:0004869;GO:0006508
Ahyacinthus11429	
Ahyacinthus11430	GO:0016020;GO:0004930;GO:0007186
Ahyacinthus11431	
Ahyacinthus11432	GO:0005783;GO:0060548
Ahyacinthus11433	GO:0005783;GO:0060548
Ahyacinthus11434	GO:0005737
Ahyacinthus11435	GO:0005634;GO:0000978;GO:0001228;GO:0030154;GO:0045944
Ahyacinthus11436	GO:0005681;GO:0005622;GO:0003723;GO:0004386
Ahyacinthus11437	GO:0005829;GO:0004852;GO:0006780;GO:0033014
Ahyacinthus11438	GO:0030427;GO:0030864;GO:0005884;GO:0005515;GO:0051015;GO:0003779;GO:0030833
Ahyacinthus11439	GO:0015934;GO:0005840;GO:0003735;GO:0006412
Ahyacinthus11440	
Ahyacinthus11441	
Ahyacinthus11442	GO:0005524;GO:0003777;GO:0008017;GO:0007018
Ahyacinthus11443	GO:0005739;GO:0005524;GO:0003874;GO:0003777;GO:0008017;GO:0007018;GO:0006729
Ahyacinthus11444	GO:0016020;GO:0004930;GO:0007186
Ahyacinthus11445	GO:0005524;GO:0140662
Ahyacinthus11446	GO:0004252;GO:0006508
Ahyacinthus11447	GO:0005615;GO:0004252;GO:0006508
Ahyacinthus11448	GO:0004252;GO:0006508
Ahyacinthus11449	GO:0004252;GO:0006508
Ahyacinthus11450	GO:0016592
Ahyacinthus11451	
Ahyacinthus11452	GO:0005509
Ahyacinthus11453	GO:0005509
Ahyacinthus11454	
Ahyacinthus11455	GO:0005737;GO:0005515;GO:0035091;GO:0016176;GO:0042554
Ahyacinthus11456	GO:0005737;GO:0005515;GO:0035091;GO:0016176;GO:0042554
Ahyacinthus11457	GO:0005737;GO:0035091;GO:0016176;GO:0042554
Ahyacinthus11458	GO:0012505;GO:0061630;GO:0008270;GO:0036503;GO:0043161
Ahyacinthus11459	GO:0071011;GO:0071013;GO:0003723;GO:0003676;GO:0000381;GO:0006376;GO:0000380
Ahyacinthus11460	GO:0005634;GO:0005829;GO:0006879
Ahyacinthus11461	GO:0005668;GO:0070860;GO:0001164;GO:0006360;GO:0042790;GO:0001188
Ahyacinthus11462	GO:0016020;GO:0016491;GO:0016717;GO:0006629
Ahyacinthus11463	GO:0005681;GO:0030628;GO:0008380;GO:0000398
Ahyacinthus11464	GO:0000139;GO:0005789;GO:0016020;GO:0005793;GO:0030134;GO:0005537;GO:0006888
Ahyacinthus11465	GO:0005912;GO:0016342;GO:0045296;GO:0008013;GO:0051015;GO:0016477;GO:0098609;GO:0007155
Ahyacinthus11466	
Ahyacinthus11467	GO:0005886;GO:0022857;GO:0010960;GO:0006810
Ahyacinthus11468	GO:0005886;GO:0016020;GO:0004930;GO:0007186
Ahyacinthus11469	
Ahyacinthus11470	
Ahyacinthus11471	GO:0051260
Ahyacinthus11472	GO:0070006
Ahyacinthus11473	
Ahyacinthus11474	
Ahyacinthus11475	GO:0003676
Ahyacinthus11476	GO:0016020;GO:0022857;GO:0055085;GO:0006820
Ahyacinthus11477	GO:0016020;GO:0022857;GO:0055085;GO:0006820
Ahyacinthus11478	GO:0005737;GO:0030145;GO:0004619;GO:0003824;GO:0046537;GO:0046872;GO:0006007;GO:0005975
Ahyacinthus11479	GO:0005515
Ahyacinthus11480	
Ahyacinthus11481	GO:0005515
Ahyacinthus11482	GO:0005886;GO:0016020;GO:0005272;GO:0015280;GO:0006814;GO:0035725
Ahyacinthus11483	GO:0005886;GO:0016020;GO:0005272;GO:0015280;GO:0006814;GO:0035725
Ahyacinthus11484	GO:0005886;GO:0016020;GO:0005272;GO:0015280;GO:0006814;GO:0035725
Ahyacinthus11485	GO:0005515;GO:0046872
Ahyacinthus11486	GO:0005737;GO:0015629;GO:0008289;GO:0005515;GO:0006897;GO:0051666;GO:0097320
Ahyacinthus11487	GO:0005615;GO:0031012
Ahyacinthus11488	GO:0005615;GO:0031012;GO:0016020;GO:0016798
Ahyacinthus11489	
Ahyacinthus11490	GO:0005634;GO:0005524;GO:0003676
Ahyacinthus11491	GO:0005886;GO:0016020;GO:0004930;GO:0007186
Ahyacinthus11492	GO:0005886;GO:0016020;GO:0004930;GO:0004977;GO:0007186
Ahyacinthus11493	GO:0005886;GO:0016020;GO:0004930;GO:0071880;GO:0043410;GO:0007186
Ahyacinthus11494	
Ahyacinthus11495	
Ahyacinthus11496	
Ahyacinthus11497	GO:0005615;GO:0070492
Ahyacinthus11498	
Ahyacinthus11499	
Ahyacinthus11500	
Ahyacinthus11501	
Ahyacinthus11502	
Ahyacinthus11503	GO:0046930;GO:0015267;GO:0046931;GO:0006812;GO:0051715
Ahyacinthus11504	
Ahyacinthus11505	
Ahyacinthus11506	GO:0005886;GO:0016020;GO:0004983;GO:0004930;GO:0007186
Ahyacinthus11507	
Ahyacinthus11508	
Ahyacinthus11509	
Ahyacinthus11510	GO:0005525;GO:0003924
Ahyacinthus11511	GO:0048188;GO:0031297
Ahyacinthus11512	GO:0005737;GO:0005634;GO:0005515;GO:0008134;GO:0042994
Ahyacinthus11513	GO:0031966;GO:0015093;GO:0048250
Ahyacinthus11514	GO:0005634;GO:0005515;GO:0042981;GO:0051091
Ahyacinthus11515	
Ahyacinthus11516	GO:0005737;GO:0005515
Ahyacinthus11517	
Ahyacinthus11518	GO:0061630;GO:0010468;GO:0007049;GO:0043066;GO:0016567
Ahyacinthus11519	
Ahyacinthus11520	
Ahyacinthus11521	GO:0005515
Ahyacinthus11522	
Ahyacinthus11523	GO:0060170;GO:0098797;GO:0007224
Ahyacinthus11524	
Ahyacinthus11525	GO:0003676;GO:0015074
Ahyacinthus11526	GO:0005634;GO:0003677;GO:0000981;GO:0000978;GO:0006357;GO:0030154;GO:0006355
Ahyacinthus11527	GO:0003700;GO:0008270
Ahyacinthus11528	
Ahyacinthus11529	GO:0005886;GO:0016020;GO:0004930;GO:0007186
Ahyacinthus11530	GO:0031080;GO:0005643;GO:0017056;GO:0000973;GO:0006606;GO:0006406
Ahyacinthus11531	GO:0031080;GO:0005643;GO:0005515;GO:0017056;GO:0000973;GO:0006606;GO:0006406
Ahyacinthus11532	GO:0005730;GO:0042273
Ahyacinthus11533	
Ahyacinthus11534	
Ahyacinthus11535	
Ahyacinthus11536	
Ahyacinthus11537	GO:0006509
Ahyacinthus11538	GO:0008237;GO:0004222;GO:0006508
Ahyacinthus11539	GO:0008237;GO:0004222;GO:0006508
Ahyacinthus11540	GO:0008237
Ahyacinthus11541	
Ahyacinthus11542	GO:0005634;GO:0071164;GO:0008168;GO:0001510;GO:0036261
Ahyacinthus11543	GO:0012505;GO:0016020
Ahyacinthus11544	
Ahyacinthus11545	GO:0005634;GO:0004809;GO:0046872;GO:0003723;GO:0016423;GO:0002940;GO:0008033
Ahyacinthus11546	
Ahyacinthus11547	GO:0005737;GO:0043005;GO:0045202;GO:0005634;GO:1990124;GO:0003723;GO:0000900;GO:0045182;GO:0003676;GO:0003730;GO:0043022;GO:0008135;GO:2000766;GO:0006417
Ahyacinthus11548	
Ahyacinthus11549	GO:0008270
Ahyacinthus11550	GO:0005634
Ahyacinthus11551	
Ahyacinthus11552	GO:0005634;GO:0016798;GO:0034039;GO:0003824;GO:0032357;GO:0000701;GO:0035485;GO:0006284;GO:0006298;GO:0006281
Ahyacinthus11553	GO:0005634;GO:0006606
Ahyacinthus11554	
Ahyacinthus11555	
Ahyacinthus11556	GO:0005753;GO:0015078;GO:0015986
Ahyacinthus11557	GO:0005794;GO:0005484;GO:0006888
Ahyacinthus11558	
Ahyacinthus11559	GO:0004445;GO:0016791;GO:0048016;GO:0046856;GO:0046855
Ahyacinthus11560	GO:0031526;GO:0022857;GO:0055085
Ahyacinthus11561	GO:0016020;GO:0005272;GO:0006814
Ahyacinthus11562	GO:0005886;GO:0016020;GO:0005272;GO:0015280;GO:0006814;GO:0035725
Ahyacinthus11563	GO:0016020;GO:0004252;GO:0006508
Ahyacinthus11564	GO:0004114;GO:0007165
Ahyacinthus11565	GO:0016020;GO:0004252;GO:0006508
Ahyacinthus11566	GO:0004252;GO:0006508
Ahyacinthus11567	GO:0004252;GO:0006508
Ahyacinthus11568	GO:0005515;GO:0004114;GO:0008081;GO:0007165
Ahyacinthus11569	
Ahyacinthus11570	
Ahyacinthus11571	GO:0005737;GO:0005730;GO:0008168;GO:0008988;GO:0008270;GO:0031167
Ahyacinthus11572	GO:0005737
Ahyacinthus11573	GO:0005737;GO:0003677;GO:0003727;GO:0008270;GO:0005524;GO:0016787;GO:0003725
Ahyacinthus11574	GO:0005826;GO:0031106;GO:0000915;GO:0000281
Ahyacinthus11575	GO:0071782;GO:0046872;GO:0043621;GO:0071787;GO:0072659;GO:0016192
Ahyacinthus11576	GO:0008270;GO:0003676
Ahyacinthus11577	
Ahyacinthus11578	GO:0008270;GO:0003676
Ahyacinthus11579	GO:0005634;GO:0003677;GO:0000981;GO:0000978;GO:0007417;GO:0006357;GO:0030182;GO:0006355
Ahyacinthus11580	
Ahyacinthus11581	
Ahyacinthus11582	GO:0003723;GO:0003676
Ahyacinthus11583	GO:0019005;GO:0005515;GO:0031146
Ahyacinthus11584	GO:0005515
Ahyacinthus11585	GO:0030864;GO:0005515;GO:0051015;GO:0040011;GO:0030042
Ahyacinthus11586	GO:0005743;GO:0005509;GO:0043022;GO:0030003
Ahyacinthus11587	GO:0016020;GO:0004930;GO:0007186
Ahyacinthus11588	GO:0005763
Ahyacinthus11589	GO:0005886;GO:0030125;GO:0005768;GO:0030276;GO:0005543;GO:0006897
Ahyacinthus11590	GO:0005634;GO:0005694;GO:0005515;GO:0003779;GO:0051983;GO:0007088
Ahyacinthus11591	GO:0005524;GO:0008568;GO:0016887
Ahyacinthus11592	
Ahyacinthus11593	GO:0004252;GO:0006508
Ahyacinthus11594	GO:0005615;GO:0004252;GO:0006508
Ahyacinthus11595	GO:0004037;GO:0000256
Ahyacinthus11596	
Ahyacinthus11597	
Ahyacinthus11598	
Ahyacinthus11599	GO:0005634;GO:0003677;GO:0003676
Ahyacinthus11600	
Ahyacinthus11601	
Ahyacinthus11602	
Ahyacinthus11603	
Ahyacinthus11604	
Ahyacinthus11605	
Ahyacinthus11606	
Ahyacinthus11607	GO:0008270
Ahyacinthus11608	GO:0003676;GO:0015074
Ahyacinthus11609	GO:0000139;GO:0005789;GO:0005783;GO:0016020;GO:0030134;GO:0006888;GO:0006890
Ahyacinthus11610	GO:0000139;GO:0005789;GO:0005783;GO:0016020;GO:0030134;GO:0006888;GO:0006890
Ahyacinthus11611	GO:0005737;GO:0005634;GO:0004721;GO:0043409;GO:0006470;GO:0016311
Ahyacinthus11612	
Ahyacinthus11613	GO:0005737;GO:0005515;GO:0035091
Ahyacinthus11614	
Ahyacinthus11615	GO:0035312;GO:0003684;GO:0036297;GO:0006303
Ahyacinthus11616	
Ahyacinthus11617	GO:0005737;GO:0005634
Ahyacinthus11618	GO:0005634;GO:0000978;GO:0001228;GO:0030154;GO:0045944
Ahyacinthus11619	
Ahyacinthus11620	GO:0005744;GO:0045039;GO:0030150
Ahyacinthus11621	
Ahyacinthus11622	
Ahyacinthus11623	GO:0005634;GO:0005829;GO:0045892
Ahyacinthus11624	GO:0005930;GO:0005515;GO:0060271
Ahyacinthus11625	GO:0005515
Ahyacinthus11626	GO:0005615;GO:0005201;GO:0070492
Ahyacinthus11627	GO:0003871;GO:0008270;GO:0009086
Ahyacinthus11628	GO:0005615;GO:0031012;GO:0002020;GO:0008191;GO:0010033;GO:0010951;GO:0051045
Ahyacinthus11629	
Ahyacinthus11630	GO:0005737;GO:0000176;GO:0000178;GO:0003723;GO:0006396
Ahyacinthus11631	
Ahyacinthus11632	
Ahyacinthus11633	
Ahyacinthus11634	GO:0005764;GO:0043231;GO:0016790
Ahyacinthus11635	
Ahyacinthus11636	GO:0070182;GO:0006281
Ahyacinthus11637	GO:0005576;GO:0005515;GO:0007275;GO:0030154
Ahyacinthus11638	
Ahyacinthus11639	
Ahyacinthus11640	
Ahyacinthus11641	
