"","target","species","OG","Nvec","Ahya","Apoc"
"Ahyacinthus26212-RA","Ahyacinthus26212-RA","Ahya","OG_427",0,1,1
"Ahyacinthus26519-RA","Ahyacinthus26519-RA","Ahya","OG_284",1,1,1
"Ahyacinthus26731-RA","Ahyacinthus26731-RA","Ahya","OG_155",1,1,1
"Ahyacinthus26954-RA","Ahyacinthus26954-RA","Ahya","OG_1595",0,1,0
"Ahyacinthus00083-RA","Ahyacinthus00083-RA","Ahya","OG_8939",0,1,0
"Ahyacinthus00874-RA","Ahyacinthus00874-RA","Ahya","OG_571",0,1,0
"Ahyacinthus01972-RA","Ahyacinthus01972-RA","Ahya","OG_2390",0,1,0
"Ahyacinthus02039-RA","Ahyacinthus02039-RA","Ahya","OG_7768",0,1,1
"Ahyacinthus02850-RA","Ahyacinthus02850-RA","Ahya","OG_885",0,1,1
"Ahyacinthus02852-RA","Ahyacinthus02852-RA","Ahya","OG_885",0,1,1
"Ahyacinthus03474-RA","Ahyacinthus03474-RA","Ahya","OG_10379",0,1,0
"Ahyacinthus03861-RA","Ahyacinthus03861-RA","Ahya","OG_1250",0,1,1
"Ahyacinthus05313-RA","Ahyacinthus05313-RA","Ahya","OG_9697",0,1,0
"Ahyacinthus06453-RA","Ahyacinthus06453-RA","Ahya","OG_938",1,1,1
"Ahyacinthus08609-RA","Ahyacinthus08609-RA","Ahya","OG_6467",0,1,0
"Ahyacinthus09227-RA","Ahyacinthus09227-RA","Ahya","OG_793",1,1,1
"Ahyacinthus10080-RA","Ahyacinthus10080-RA","Ahya","OG_3537",0,1,0
"Ahyacinthus10176-RA","Ahyacinthus10176-RA","Ahya","OG_955",0,1,1
"Ahyacinthus10784-RA","Ahyacinthus10784-RA","Ahya","OG_3671",0,1,0
"Ahyacinthus12192-RA","Ahyacinthus12192-RA","Ahya","OG_10972",0,1,0
"Ahyacinthus12513-RA","Ahyacinthus12513-RA","Ahya","OG_2054",0,1,0
"Ahyacinthus13111-RA","Ahyacinthus13111-RA","Ahya","OG_472",1,1,1
"Ahyacinthus13854-RA","Ahyacinthus13854-RA","Ahya","OG_3957",0,1,0
"Ahyacinthus14472-RA","Ahyacinthus14472-RA","Ahya","OG_1026",0,1,0
"Ahyacinthus15894-RA","Ahyacinthus15894-RA","Ahya","OG_7574",0,1,0
"Ahyacinthus15928-RA","Ahyacinthus15928-RA","Ahya","OG_1653",0,1,0
"Ahyacinthus16433-RA","Ahyacinthus16433-RA","Ahya","OG_11978",1,1,0
"Ahyacinthus17486-RA","Ahyacinthus17486-RA","Ahya","OG_217",0,1,0
"Ahyacinthus17995-RA","Ahyacinthus17995-RA","Ahya","OG_1186",0,1,0
"Ahyacinthus18361-RA","Ahyacinthus18361-RA","Ahya","OG_8482",0,1,0
"Ahyacinthus18812-RA","Ahyacinthus18812-RA","Ahya","OG_8541",0,1,0
"Ahyacinthus19022-RA","Ahyacinthus19022-RA","Ahya","OG_3198",0,1,1
"Ahyacinthus20397-RA","Ahyacinthus20397-RA","Ahya","OG_6110",0,1,0
"Ahyacinthus20443-RA","Ahyacinthus20443-RA","Ahya","OG_10622",0,1,0
"Ahyacinthus20645-RA","Ahyacinthus20645-RA","Ahya","OG_3488",0,1,1
"Ahyacinthus21315-RA","Ahyacinthus21315-RA","Ahya","OG_10594",0,1,0
"Ahyacinthus21944-RA","Ahyacinthus21944-RA","Ahya","OG_876",0,1,1
"Ahyacinthus22129-RA","Ahyacinthus22129-RA","Ahya","OG_902",0,1,1
"Ahyacinthus22130-RA","Ahyacinthus22130-RA","Ahya","OG_902",0,1,1
"Ahyacinthus22797-RA","Ahyacinthus22797-RA","Ahya","OG_4919",1,1,1
"Ahyacinthus23469-RA","Ahyacinthus23469-RA","Ahya","OG_1108",0,1,0
"Ahyacinthus24471-RA","Ahyacinthus24471-RA","Ahya","OG_2747",0,1,0
"Ahyacinthus24897-RA","Ahyacinthus24897-RA","Ahya","OG_900",0,1,0
"Ahyacinthus26744-RA","Ahyacinthus26744-RA","Ahya","OG_902",0,1,1
"Ahyacinthus00249-RA","Ahyacinthus00249-RA","Ahya","OG_6704",0,1,0
"Ahyacinthus00285-RA","Ahyacinthus00285-RA","Ahya","OG_9203",1,1,0
"Ahyacinthus01132-RA","Ahyacinthus01132-RA","Ahya","OG_8",0,1,0
"Ahyacinthus01275-RA","Ahyacinthus01275-RA","Ahya","OG_4728",0,1,1
"Ahyacinthus01277-RA","Ahyacinthus01277-RA","Ahya","OG_4727",0,1,0
"Ahyacinthus01415-RA","Ahyacinthus01415-RA","Ahya","OG_9263",0,1,1
"Ahyacinthus01581-RA","Ahyacinthus01581-RA","Ahya","OG_9214",0,1,0
"Ahyacinthus01736-RA","Ahyacinthus01736-RA","Ahya","OG_7972",1,1,0
"Ahyacinthus01768-RA","Ahyacinthus01768-RA","Ahya","OG_12678",0,1,0
"Ahyacinthus02110-RA","Ahyacinthus02110-RA","Ahya","OG_8141",0,1,0
"Ahyacinthus02241-RA","Ahyacinthus02241-RA","Ahya","OG_8048",0,1,0
"Ahyacinthus02847-RA","Ahyacinthus02847-RA","Ahya","OG_5923",0,1,0
"Ahyacinthus03297-RA","Ahyacinthus03297-RA","Ahya","OG_680",1,1,1
"Ahyacinthus04593-RA","Ahyacinthus04593-RA","Ahya","OG_10024",0,1,1
"Ahyacinthus04988-RA","Ahyacinthus04988-RA","Ahya","OG_5247",1,1,0
"Ahyacinthus05118-RA","Ahyacinthus05118-RA","Ahya","OG_10249",0,1,1
"Ahyacinthus05239-RA","Ahyacinthus05239-RA","Ahya","OG_4084",0,1,0
"Ahyacinthus05516-RA","Ahyacinthus05516-RA","Ahya","OG_4143",0,1,0
"Ahyacinthus05517-RA","Ahyacinthus05517-RA","Ahya","OG_9626",1,1,0
"Ahyacinthus05552-RA","Ahyacinthus05552-RA","Ahya","OG_9711",0,1,0
"Ahyacinthus05956-RA","Ahyacinthus05956-RA","Ahya","OG_901",0,1,1
"Ahyacinthus06107-RA","Ahyacinthus06107-RA","Ahya","OG_4212",0,1,0
"Ahyacinthus06618-RA","Ahyacinthus06618-RA","Ahya","OG_939",0,1,0
"Ahyacinthus07185-RA","Ahyacinthus07185-RA","Ahya","OG_746",0,1,0
"Ahyacinthus07318-RA","Ahyacinthus07318-RA","Ahya","OG_761",1,1,0
"Ahyacinthus07365-RA","Ahyacinthus07365-RA","Ahya","OG_7250",0,1,1
"Ahyacinthus07379-RA","Ahyacinthus07379-RA","Ahya","OG_12432",0,1,0
"Ahyacinthus07543-RA","Ahyacinthus07543-RA","Ahya","OG_901",0,1,1
"Ahyacinthus07684-RA","Ahyacinthus07684-RA","Ahya","OG_905",1,1,1
"Ahyacinthus07730-RA","Ahyacinthus07730-RA","Ahya","OG_3709",0,1,0
"Ahyacinthus07849-RA","Ahyacinthus07849-RA","Ahya","OG_7203",0,1,0
"Ahyacinthus08136-RA","Ahyacinthus08136-RA","Ahya","OG_979",0,1,1
"Ahyacinthus08652-RA","Ahyacinthus08652-RA","Ahya","OG_3359",1,1,0
"Ahyacinthus08764-RA","Ahyacinthus08764-RA","Ahya","OG_3369",1,1,0
"Ahyacinthus09896-RA","Ahyacinthus09896-RA","Ahya","OG_3515",0,1,0
"Ahyacinthus10169-RA","Ahyacinthus10169-RA","Ahya","OG_11321",0,1,0
"Ahyacinthus10225-RA","Ahyacinthus10225-RA","Ahya","OG_11480",0,1,0
"Ahyacinthus10227-RA","Ahyacinthus10227-RA","Ahya","OG_11481",1,1,0
"Ahyacinthus10421-RA","Ahyacinthus10421-RA","Ahya","OG_11779",1,1,0
"Ahyacinthus10432-RA","Ahyacinthus10432-RA","Ahya","OG_11783",1,1,0
"Ahyacinthus10516-RA","Ahyacinthus10516-RA","Ahya","OG_11709",0,1,0
"Ahyacinthus10597-RA","Ahyacinthus10597-RA","Ahya","OG_6577",0,1,1
"Ahyacinthus10703-RA","Ahyacinthus10703-RA","Ahya","OG_3656",0,1,0
"Ahyacinthus10852-RA","Ahyacinthus10852-RA","Ahya","OG_11433",0,1,0
"Ahyacinthus10865-RA","Ahyacinthus10865-RA","Ahya","OG_11332",0,1,0
"Ahyacinthus11087-RA","Ahyacinthus11087-RA","Ahya","OG_6933",0,1,0
"Ahyacinthus11599-RA","Ahyacinthus11599-RA","Ahya","OG_664",1,1,1
"Ahyacinthus12125-RA","Ahyacinthus12125-RA","Ahya","OG_6858",0,1,0
"Ahyacinthus12184-RA","Ahyacinthus12184-RA","Ahya","OG_1316",1,1,0
"Ahyacinthus12404-RA","Ahyacinthus12404-RA","Ahya","OG_6853",0,1,0
"Ahyacinthus12543-RA","Ahyacinthus12543-RA","Ahya","OG_10928",1,1,1
"Ahyacinthus13195-RA","Ahyacinthus13195-RA","Ahya","OG_8930",0,1,0
"Ahyacinthus13261-RA","Ahyacinthus13261-RA","Ahya","OG_5305",0,1,0
"Ahyacinthus13263-RA","Ahyacinthus13263-RA","Ahya","OG_5305",0,1,0
"Ahyacinthus13264-RA","Ahyacinthus13264-RA","Ahya","OG_5305",0,1,0
"Ahyacinthus13453-RA","Ahyacinthus13453-RA","Ahya","OG_1020",1,1,1
"Ahyacinthus13473-RA","Ahyacinthus13473-RA","Ahya","OG_1020",1,1,1
"Ahyacinthus14122-RA","Ahyacinthus14122-RA","Ahya","OG_804",0,1,0
"Ahyacinthus14222-RA","Ahyacinthus14222-RA","Ahya","OG_3993",0,1,0
"Ahyacinthus14229-RA","Ahyacinthus14229-RA","Ahya","OG_931",0,1,0
"Ahyacinthus14232-RA","Ahyacinthus14232-RA","Ahya","OG_931",0,1,0
"Ahyacinthus14587-RA","Ahyacinthus14587-RA","Ahya","OG_8774",0,1,0
"Ahyacinthus14671-RA","Ahyacinthus14671-RA","Ahya","OG_12743",0,1,0
"Ahyacinthus14681-RA","Ahyacinthus14681-RA","Ahya","OG_362",1,1,1
"Ahyacinthus15099-RA","Ahyacinthus15099-RA","Ahya","OG_5235",1,1,1
"Ahyacinthus15278-RA","Ahyacinthus15278-RA","Ahya","OG_11963",0,1,0
"Ahyacinthus15572-RA","Ahyacinthus15572-RA","Ahya","OG_551",0,1,1
"Ahyacinthus15724-RA","Ahyacinthus15724-RA","Ahya","OG_12133",1,1,0
"Ahyacinthus15825-RA","Ahyacinthus15825-RA","Ahya","OG_12220",0,1,0
"Ahyacinthus16109-RA","Ahyacinthus16109-RA","Ahya","OG_12316",0,1,0
"Ahyacinthus16119-RA","Ahyacinthus16119-RA","Ahya","OG_11987",0,1,0
"Ahyacinthus16313-RA","Ahyacinthus16313-RA","Ahya","OG_12041",1,1,1
"Ahyacinthus16411-RA","Ahyacinthus16411-RA","Ahya","OG_12210",0,1,0
"Ahyacinthus16495-RA","Ahyacinthus16495-RA","Ahya","OG_332",1,1,1
"Ahyacinthus16679-RA","Ahyacinthus16679-RA","Ahya","OG_12186",0,1,0
"Ahyacinthus16691-RA","Ahyacinthus16691-RA","Ahya","OG_6183",0,1,0
"Ahyacinthus16719-RA","Ahyacinthus16719-RA","Ahya","OG_6188",0,1,0
"Ahyacinthus16738-RA","Ahyacinthus16738-RA","Ahya","OG_12288",0,1,0
"Ahyacinthus17252-RA","Ahyacinthus17252-RA","Ahya","OG_7565",0,1,0
"Ahyacinthus17286-RA","Ahyacinthus17286-RA","Ahya","OG_7475",0,1,0
"Ahyacinthus17958-RA","Ahyacinthus17958-RA","Ahya","OG_6487",0,1,0
"Ahyacinthus18118-RA","Ahyacinthus18118-RA","Ahya","OG_248",1,1,1
"Ahyacinthus18266-RA","Ahyacinthus18266-RA","Ahya","OG_3042",0,1,0
"Ahyacinthus18821-RA","Ahyacinthus18821-RA","Ahya","OG_3162",0,1,0
"Ahyacinthus19259-RA","Ahyacinthus19259-RA","Ahya","OG_8575",0,1,0
"Ahyacinthus19500-RA","Ahyacinthus19500-RA","Ahya","OG_3246",0,1,0
"Ahyacinthus19587-RA","Ahyacinthus19587-RA","Ahya","OG_3264",0,1,0
"Ahyacinthus19656-RA","Ahyacinthus19656-RA","Ahya","OG_8614",1,1,0
"Ahyacinthus19791-RA","Ahyacinthus19791-RA","Ahya","OG_8417",1,1,0
"Ahyacinthus20053-RA","Ahyacinthus20053-RA","Ahya","OG_1093",1,1,0
"Ahyacinthus20451-RA","Ahyacinthus20451-RA","Ahya","OG_10493",0,1,0
"Ahyacinthus20758-RA","Ahyacinthus20758-RA","Ahya","OG_2880",1,1,0
"Ahyacinthus20800-RA","Ahyacinthus20800-RA","Ahya","OG_10418",0,1,0
"Ahyacinthus20808-RA","Ahyacinthus20808-RA","Ahya","OG_6799",0,1,0
"Ahyacinthus20821-RA","Ahyacinthus20821-RA","Ahya","OG_10648",0,1,0
"Ahyacinthus20837-RA","Ahyacinthus20837-RA","Ahya","OG_1259",0,1,1
"Ahyacinthus21000-RA","Ahyacinthus21000-RA","Ahya","OG_1017",1,1,1
"Ahyacinthus21252-RA","Ahyacinthus21252-RA","Ahya","OG_1259",0,1,1
"Ahyacinthus21464-RA","Ahyacinthus21464-RA","Ahya","OG_1085",0,1,0
"Ahyacinthus21465-RA","Ahyacinthus21465-RA","Ahya","OG_1085",0,1,0
"Ahyacinthus21913-RA","Ahyacinthus21913-RA","Ahya","OG_12432",0,1,0
"Ahyacinthus21940-RA","Ahyacinthus21940-RA","Ahya","OG_901",0,1,1
"Ahyacinthus22083-RA","Ahyacinthus22083-RA","Ahya","OG_6115",0,1,0
"Ahyacinthus22108-RA","Ahyacinthus22108-RA","Ahya","OG_12432",0,1,0
"Ahyacinthus22206-RA","Ahyacinthus22206-RA","Ahya","OG_5165",0,1,0
"Ahyacinthus22389-RA","Ahyacinthus22389-RA","Ahya","OG_5083",0,1,1
"Ahyacinthus22485-RA","Ahyacinthus22485-RA","Ahya","OG_5169",0,1,0
"Ahyacinthus22489-RA","Ahyacinthus22489-RA","Ahya","OG_5169",0,1,0
"Ahyacinthus22706-RA","Ahyacinthus22706-RA","Ahya","OG_4898",1,1,0
"Ahyacinthus23003-RA","Ahyacinthus23003-RA","Ahya","OG_4946",0,1,0
"Ahyacinthus23089-RA","Ahyacinthus23089-RA","Ahya","OG_9451",0,1,1
"Ahyacinthus23090-RA","Ahyacinthus23090-RA","Ahya","OG_9451",0,1,1
"Ahyacinthus23394-RA","Ahyacinthus23394-RA","Ahya","OG_7032",0,1,0
"Ahyacinthus23668-RA","Ahyacinthus23668-RA","Ahya","OG_5089",1,1,1
"Ahyacinthus24160-RA","Ahyacinthus24160-RA","Ahya","OG_544",0,1,0
"Ahyacinthus24162-RA","Ahyacinthus24162-RA","Ahya","OG_544",0,1,0
"Ahyacinthus24231-RA","Ahyacinthus24231-RA","Ahya","OG_6953",1,1,0
"Ahyacinthus24455-RA","Ahyacinthus24455-RA","Ahya","OG_12557",1,1,0
"Ahyacinthus24638-RA","Ahyacinthus24638-RA","Ahya","OG_828",0,1,0
"Ahyacinthus24740-RA","Ahyacinthus24740-RA","Ahya","OG_1001",1,1,1
"Ahyacinthus24759-RA","Ahyacinthus24759-RA","Ahya","OG_766",0,1,1
"Ahyacinthus25381-RA","Ahyacinthus25381-RA","Ahya","OG_12432",0,1,0
"Ahyacinthus25913-RA","Ahyacinthus25913-RA","Ahya","OG_901",0,1,1
"Ahyacinthus00049-RA","Ahyacinthus00049-RA","Ahya","OG_9086",0,1,0
"Ahyacinthus00450-RA","Ahyacinthus00450-RA","Ahya","OG_738",0,1,0
"Ahyacinthus00567-RA","Ahyacinthus00567-RA","Ahya","OG_913",0,1,0
"Ahyacinthus00611-RA","Ahyacinthus00611-RA","Ahya","OG_6815",0,1,1
"Ahyacinthus00621-RA","Ahyacinthus00621-RA","Ahya","OG_467",0,1,0
"Ahyacinthus00924-RA","Ahyacinthus00924-RA","Ahya","OG_1372",0,1,0
"Ahyacinthus01020-RA","Ahyacinthus01020-RA","Ahya","OG_12417",0,1,0
"Ahyacinthus01052-RA","Ahyacinthus01052-RA","Ahya","OG_761",1,1,0
"Ahyacinthus01063-RA","Ahyacinthus01063-RA","Ahya","OG_571",0,1,0
"Ahyacinthus01068-RA","Ahyacinthus01068-RA","Ahya","OG_811",0,1,0
"Ahyacinthus01069-RA","Ahyacinthus01069-RA","Ahya","OG_571",0,1,0
"Ahyacinthus01134-RA","Ahyacinthus01134-RA","Ahya","OG_8983",0,1,0
"Ahyacinthus01135-RA","Ahyacinthus01135-RA","Ahya","OG_8983",0,1,0
"Ahyacinthus01334-RA","Ahyacinthus01334-RA","Ahya","OG_956",1,1,1
"Ahyacinthus01381-RA","Ahyacinthus01381-RA","Ahya","OG_4746",0,1,0
"Ahyacinthus01400-RA","Ahyacinthus01400-RA","Ahya","OG_6687",1,1,0
"Ahyacinthus01401-RA","Ahyacinthus01401-RA","Ahya","OG_4750",1,1,0
"Ahyacinthus01440-RA","Ahyacinthus01440-RA","Ahya","OG_9128",0,1,0
"Ahyacinthus01745-RA","Ahyacinthus01745-RA","Ahya","OG_7698",0,1,0
"Ahyacinthus01826-RA","Ahyacinthus01826-RA","Ahya","OG_8093",0,1,0
"Ahyacinthus01981-RA","Ahyacinthus01981-RA","Ahya","OG_8035",0,1,0
"Ahyacinthus01995-RA","Ahyacinthus01995-RA","Ahya","OG_2397",0,1,1
"Ahyacinthus02058-RA","Ahyacinthus02058-RA","Ahya","OG_882",1,1,1
"Ahyacinthus02165-RA","Ahyacinthus02165-RA","Ahya","OG_848",0,1,0
"Ahyacinthus02236-RA","Ahyacinthus02236-RA","Ahya","OG_7752",0,1,0
"Ahyacinthus02306-RA","Ahyacinthus02306-RA","Ahya","OG_2443",0,1,0
"Ahyacinthus02391-RA","Ahyacinthus02391-RA","Ahya","OG_8052",0,1,0
"Ahyacinthus02397-RA","Ahyacinthus02397-RA","Ahya","OG_884",0,1,0
"Ahyacinthus02398-RA","Ahyacinthus02398-RA","Ahya","OG_884",0,1,0
"Ahyacinthus02399-RA","Ahyacinthus02399-RA","Ahya","OG_884",0,1,0
"Ahyacinthus02416-RA","Ahyacinthus02416-RA","Ahya","OG_5174",0,1,0
"Ahyacinthus02490-RA","Ahyacinthus02490-RA","Ahya","OG_376",0,1,0
"Ahyacinthus02542-RA","Ahyacinthus02542-RA","Ahya","OG_436",1,1,1
"Ahyacinthus02551-RA","Ahyacinthus02551-RA","Ahya","OG_2492",1,1,0
"Ahyacinthus02565-RA","Ahyacinthus02565-RA","Ahya","OG_7985",0,1,0
"Ahyacinthus02672-RA","Ahyacinthus02672-RA","Ahya","OG_2518",1,1,0
"Ahyacinthus02724-RA","Ahyacinthus02724-RA","Ahya","OG_2526",0,1,0
"Ahyacinthus02873-RA","Ahyacinthus02873-RA","Ahya","OG_7778",0,1,1
"Ahyacinthus02906-RA","Ahyacinthus02906-RA","Ahya","OG_12484",0,1,1
"Ahyacinthus03078-RA","Ahyacinthus03078-RA","Ahya","OG_2603",1,1,0
"Ahyacinthus03099-RA","Ahyacinthus03099-RA","Ahya","OG_5240",0,1,0
"Ahyacinthus03173-RA","Ahyacinthus03173-RA","Ahya","OG_270",1,1,1
"Ahyacinthus03244-RA","Ahyacinthus03244-RA","Ahya","OG_869",0,1,1
"Ahyacinthus03287-RA","Ahyacinthus03287-RA","Ahya","OG_1325",0,1,0
"Ahyacinthus03492-RA","Ahyacinthus03492-RA","Ahya","OG_529",0,1,0
"Ahyacinthus03540-RA","Ahyacinthus03540-RA","Ahya","OG_4352",1,1,0
"Ahyacinthus03583-RA","Ahyacinthus03583-RA","Ahya","OG_9983",0,1,0
"Ahyacinthus03604-RA","Ahyacinthus03604-RA","Ahya","OG_4367",0,1,0
"Ahyacinthus03625-RA","Ahyacinthus03625-RA","Ahya","OG_1181",0,1,0
"Ahyacinthus03633-RA","Ahyacinthus03633-RA","Ahya","OG_6104",0,1,0
"Ahyacinthus03724-RA","Ahyacinthus03724-RA","Ahya","OG_942",1,1,0
"Ahyacinthus03736-RA","Ahyacinthus03736-RA","Ahya","OG_4381",0,1,1
"Ahyacinthus03740-RA","Ahyacinthus03740-RA","Ahya","OG_10221",1,1,1
"Ahyacinthus03855-RA","Ahyacinthus03855-RA","Ahya","OG_4407",1,1,0
"Ahyacinthus03856-RA","Ahyacinthus03856-RA","Ahya","OG_6095",0,1,0
"Ahyacinthus03910-RA","Ahyacinthus03910-RA","Ahya","OG_696",0,1,0
"Ahyacinthus03924-RA","Ahyacinthus03924-RA","Ahya","OG_10275",0,1,1
"Ahyacinthus03936-RA","Ahyacinthus03936-RA","Ahya","OG_10306",0,1,0
"Ahyacinthus03967-RA","Ahyacinthus03967-RA","Ahya","OG_10230",0,1,0
"Ahyacinthus04015-RA","Ahyacinthus04015-RA","Ahya","OG_766",0,1,1
"Ahyacinthus04157-RA","Ahyacinthus04157-RA","Ahya","OG_1325",0,1,0
"Ahyacinthus04253-RA","Ahyacinthus04253-RA","Ahya","OG_156",0,1,1
"Ahyacinthus04296-RA","Ahyacinthus04296-RA","Ahya","OG_10127",1,1,0
"Ahyacinthus04314-RA","Ahyacinthus04314-RA","Ahya","OG_10368",0,1,0
"Ahyacinthus04319-RA","Ahyacinthus04319-RA","Ahya","OG_10368",0,1,0
"Ahyacinthus04374-RA","Ahyacinthus04374-RA","Ahya","OG_4453",0,1,0
"Ahyacinthus04452-RA","Ahyacinthus04452-RA","Ahya","OG_8780",1,1,0
"Ahyacinthus04453-RA","Ahyacinthus04453-RA","Ahya","OG_8780",1,1,0
"Ahyacinthus04454-RA","Ahyacinthus04454-RA","Ahya","OG_8780",1,1,0
"Ahyacinthus04485-RA","Ahyacinthus04485-RA","Ahya","OG_10354",0,1,0
"Ahyacinthus04541-RA","Ahyacinthus04541-RA","Ahya","OG_10245",0,1,0
"Ahyacinthus04678-RA","Ahyacinthus04678-RA","Ahya","OG_10265",1,1,0
"Ahyacinthus04697-RA","Ahyacinthus04697-RA","Ahya","OG_9976",1,1,0
"Ahyacinthus04717-RA","Ahyacinthus04717-RA","Ahya","OG_10255",0,1,1
"Ahyacinthus04774-RA","Ahyacinthus04774-RA","Ahya","OG_10118",1,1,0
"Ahyacinthus04837-RA","Ahyacinthus04837-RA","Ahya","OG_10125",1,1,0
"Ahyacinthus04942-RA","Ahyacinthus04942-RA","Ahya","OG_678",0,1,1
"Ahyacinthus04999-RA","Ahyacinthus04999-RA","Ahya","OG_10108",0,1,0
"Ahyacinthus05167-RA","Ahyacinthus05167-RA","Ahya","OG_1480",0,1,1
"Ahyacinthus05541-RA","Ahyacinthus05541-RA","Ahya","OG_9917",0,1,0
"Ahyacinthus05703-RA","Ahyacinthus05703-RA","Ahya","OG_9794",0,1,0
"Ahyacinthus05904-RA","Ahyacinthus05904-RA","Ahya","OG_715",0,1,1
"Ahyacinthus06040-RA","Ahyacinthus06040-RA","Ahya","OG_9618",0,1,0
"Ahyacinthus06061-RA","Ahyacinthus06061-RA","Ahya","OG_766",0,1,1
"Ahyacinthus06101-RA","Ahyacinthus06101-RA","Ahya","OG_4207",0,1,0
"Ahyacinthus06138-RA","Ahyacinthus06138-RA","Ahya","OG_847",1,1,1
"Ahyacinthus06179-RA","Ahyacinthus06179-RA","Ahya","OG_848",0,1,0
"Ahyacinthus06251-RA","Ahyacinthus06251-RA","Ahya","OG_9736",0,1,0
"Ahyacinthus06291-RA","Ahyacinthus06291-RA","Ahya","OG_9705",0,1,1
"Ahyacinthus06320-RA","Ahyacinthus06320-RA","Ahya","OG_4229",0,1,0
"Ahyacinthus06457-RA","Ahyacinthus06457-RA","Ahya","OG_8434",1,1,1
"Ahyacinthus06514-RA","Ahyacinthus06514-RA","Ahya","OG_9955",0,1,0
"Ahyacinthus06515-RA","Ahyacinthus06515-RA","Ahya","OG_5470",0,1,0
"Ahyacinthus06610-RA","Ahyacinthus06610-RA","Ahya","OG_9826",0,1,0
"Ahyacinthus06647-RA","Ahyacinthus06647-RA","Ahya","OG_9923",0,1,0
"Ahyacinthus06687-RA","Ahyacinthus06687-RA","Ahya","OG_4279",0,1,0
"Ahyacinthus06725-RA","Ahyacinthus06725-RA","Ahya","OG_792",1,1,1
"Ahyacinthus06771-RA","Ahyacinthus06771-RA","Ahya","OG_6397",1,1,1
"Ahyacinthus06861-RA","Ahyacinthus06861-RA","Ahya","OG_9931",0,1,1
"Ahyacinthus06881-RA","Ahyacinthus06881-RA","Ahya","OG_9729",0,1,1
"Ahyacinthus07086-RA","Ahyacinthus07086-RA","Ahya","OG_3691",0,1,0
"Ahyacinthus07166-RA","Ahyacinthus07166-RA","Ahya","OG_1325",0,1,0
"Ahyacinthus07314-RA","Ahyacinthus07314-RA","Ahya","OG_332",1,1,1
"Ahyacinthus07328-RA","Ahyacinthus07328-RA","Ahya","OG_869",0,1,1
"Ahyacinthus07590-RA","Ahyacinthus07590-RA","Ahya","OG_5078",0,1,0
"Ahyacinthus07852-RA","Ahyacinthus07852-RA","Ahya","OG_5193",1,1,1
"Ahyacinthus07938-RA","Ahyacinthus07938-RA","Ahya","OG_7213",0,1,0
"Ahyacinthus08000-RA","Ahyacinthus08000-RA","Ahya","OG_786",0,1,0
"Ahyacinthus08073-RA","Ahyacinthus08073-RA","Ahya","OG_7219",0,1,0
"Ahyacinthus08142-RA","Ahyacinthus08142-RA","Ahya","OG_7384",0,1,0
"Ahyacinthus08162-RA","Ahyacinthus08162-RA","Ahya","OG_6406",0,1,0
"Ahyacinthus08253-RA","Ahyacinthus08253-RA","Ahya","OG_3783",0,1,0
"Ahyacinthus08286-RA","Ahyacinthus08286-RA","Ahya","OG_7319",0,1,0
"Ahyacinthus08318-RA","Ahyacinthus08318-RA","Ahya","OG_7325",1,1,0
"Ahyacinthus08322-RA","Ahyacinthus08322-RA","Ahya","OG_3799",0,1,0
"Ahyacinthus08429-RA","Ahyacinthus08429-RA","Ahya","OG_6004",1,1,0
"Ahyacinthus08622-RA","Ahyacinthus08622-RA","Ahya","OG_4702",1,1,0
"Ahyacinthus08626-RA","Ahyacinthus08626-RA","Ahya","OG_3353",1,1,0
"Ahyacinthus08667-RA","Ahyacinthus08667-RA","Ahya","OG_165",1,1,1
"Ahyacinthus08668-RA","Ahyacinthus08668-RA","Ahya","OG_161",0,1,1
"Ahyacinthus08839-RA","Ahyacinthus08839-RA","Ahya","OG_6240",0,1,1
"Ahyacinthus08953-RA","Ahyacinthus08953-RA","Ahya","OG_6340",1,1,1
"Ahyacinthus09092-RA","Ahyacinthus09092-RA","Ahya","OG_847",1,1,1
"Ahyacinthus09163-RA","Ahyacinthus09163-RA","Ahya","OG_5343",0,1,0
"Ahyacinthus09286-RA","Ahyacinthus09286-RA","Ahya","OG_766",0,1,1
"Ahyacinthus09315-RA","Ahyacinthus09315-RA","Ahya","OG_170",1,1,1
"Ahyacinthus09465-RA","Ahyacinthus09465-RA","Ahya","OG_165",1,1,1
"Ahyacinthus09494-RA","Ahyacinthus09494-RA","Ahya","OG_901",0,1,1
"Ahyacinthus09575-RA","Ahyacinthus09575-RA","Ahya","OG_2301",0,1,0
"Ahyacinthus09631-RA","Ahyacinthus09631-RA","Ahya","OG_571",0,1,0
"Ahyacinthus09661-RA","Ahyacinthus09661-RA","Ahya","OG_848",0,1,0
"Ahyacinthus09714-RA","Ahyacinthus09714-RA","Ahya","OG_571",0,1,0
"Ahyacinthus09717-RA","Ahyacinthus09717-RA","Ahya","OG_571",0,1,0
"Ahyacinthus09783-RA","Ahyacinthus09783-RA","Ahya","OG_11564",0,1,0
"Ahyacinthus09866-RA","Ahyacinthus09866-RA","Ahya","OG_3509",0,1,0
"Ahyacinthus09994-RA","Ahyacinthus09994-RA","Ahya","OG_165",1,1,1
"Ahyacinthus10115-RA","Ahyacinthus10115-RA","Ahya","OG_1564",0,1,0
"Ahyacinthus10128-RA","Ahyacinthus10128-RA","Ahya","OG_6165",0,1,0
